"country","year","age","value"
"denmark",1987,46,2.44272571428571
"denmark",1987,47,1.86319428571428
"denmark",1987,48,1.28366285714286
"denmark",1987,49,0.704131428571429
"denmark",1987,50,0.1246
"denmark",1988,15,9.10876
"denmark",1988,16,19.6254457142857
"denmark",1988,17,30.1421314285714
"denmark",1988,18,40.6588171428571
"denmark",1988,19,51.1755028571429
"denmark",1988,20,61.6921885714286
"denmark",1988,21,72.1575131428571
"denmark",1988,22,82.366032
"denmark",1988,23,92.5745508571429
"denmark",1988,24,102.783069714286
"denmark",1988,25,112.991588571429
"denmark",1988,26,123.200107428571
"denmark",1988,27,127.321616
"denmark",1988,28,119.269104
"denmark",1988,29,111.216592
"denmark",1988,30,103.16408
"denmark",1988,31,95.111568
"denmark",1988,32,87.059056
"denmark",1988,33,78.1656537142858
"denmark",1988,34,68.4313611428572
"denmark",1988,35,58.6970685714286
"denmark",1988,36,48.962776
"denmark",1988,37,39.2284834285714
"denmark",1988,38,29.4941908571429
"denmark",1988,39,23.6812407619048
"denmark",1988,40,19.8289619047619
"denmark",1988,41,15.976683047619
"denmark",1988,42,12.1244041904762
"denmark",1988,43,8.27212533333334
"denmark",1988,44,4.41984647619048
"denmark",1988,45,3.25674285714286
"denmark",1988,46,2.63147428571429
"denmark",1988,47,2.00620571428572
"denmark",1988,48,1.38093714285714
"denmark",1988,49,0.755668571428573
"denmark",1988,50,0.1304
"denmark",1989,15,9.04728
"denmark",1989,16,19.3667657142857
"denmark",1989,17,29.6862514285714
"denmark",1989,18,40.0057371428571
"denmark",1989,19,50.3252228571429
"denmark",1989,20,60.6447085714286
"denmark",1989,21,71.0496965714286
"denmark",1989,22,81.882196
"denmark",1989,23,92.7146954285714
"denmark",1989,24,103.547194857143
"denmark",1989,25,114.379694285714
"denmark",1989,26,125.212193714286
"denmark",1989,27,129.870119428571
"denmark",1989,28,122.178897714286
"denmark",1989,29,114.487676
"denmark",1989,30,106.796454285714
"denmark",1989,31,99.1052325714286
"denmark",1989,32,91.4140108571428
"denmark",1989,33,82.4816325714286
"denmark",1989,34,72.3080977142857
"denmark",1989,35,62.1345628571428
"denmark",1989,36,51.961028
"denmark",1989,37,41.7874931428571
"denmark",1989,38,31.6139582857143
"denmark",1989,39,25.4602222857143
"denmark",1989,40,21.3163857142857
"denmark",1989,41,17.1725491428571
"denmark",1989,42,13.0287125714286
"denmark",1989,43,8.884876
"denmark",1989,44,4.74103942857142
"denmark",1989,45,3.49122857142857
"denmark",1989,46,2.82022285714286
"denmark",1989,47,2.14921714285714
"denmark",1989,48,1.47821142857143
"denmark",1989,49,0.807205714285715
"denmark",1989,50,0.1362
"denmark",1990,15,8.9858
"denmark",1990,16,19.1080857142857
"denmark",1990,17,29.2303714285714
"denmark",1990,18,39.3526571428571
"denmark",1990,19,49.4749428571429
"denmark",1990,20,59.5972285714286
"denmark",1990,21,69.94188
"denmark",1990,22,81.39836
"denmark",1990,23,92.85484
"denmark",1990,24,104.31132
"denmark",1990,25,115.7678
"denmark",1990,26,127.22428
"denmark",1990,27,132.418622857143
"denmark",1990,28,125.088691428571
"denmark",1990,29,117.75876
"denmark",1990,30,110.428828571429
"denmark",1990,31,103.098897142857
"denmark",1990,32,95.7689657142857
"denmark",1990,33,86.7976114285715
"denmark",1990,34,76.1848342857143
"denmark",1990,35,65.5720571428571
"denmark",1990,36,54.95928
"denmark",1990,37,44.3465028571429
"denmark",1990,38,33.7337257142857
"denmark",1990,39,27.2392038095238
"denmark",1990,40,22.8038095238095
"denmark",1990,41,18.3684152380952
"denmark",1990,42,13.9330209523809
"denmark",1990,43,9.49762666666667
"denmark",1990,44,5.06223238095238
"denmark",1990,45,3.72571428571429
"denmark",1990,46,3.00897142857143
"denmark",1990,47,2.29222857142857
"denmark",1990,48,1.57548571428571
"denmark",1990,49,0.858742857142859
"denmark",1990,50,0.142
"denmark",1991,15,8.92432
"denmark",1991,16,18.8494057142857
"denmark",1991,17,28.7744914285714
"denmark",1991,18,38.6995771428571
"denmark",1991,19,48.6246628571429
"denmark",1991,20,58.5497485714286
"denmark",1991,21,68.8340634285714
"denmark",1991,22,80.914524
"denmark",1991,23,92.9949845714286
"denmark",1991,24,105.075445142857
"denmark",1991,25,117.155905714286
"denmark",1991,26,129.236366285714
"denmark",1991,27,134.967126285714
"denmark",1991,28,127.998485142857
"denmark",1991,29,121.029844
"denmark",1991,30,114.061202857143
"denmark",1991,31,107.092561714286
"denmark",1991,32,100.123920571429
"denmark",1991,33,91.1135902857143
"denmark",1991,34,80.0615708571428
"denmark",1991,35,69.0095514285714
"denmark",1991,36,57.957532
"denmark",1991,37,46.9055125714286
"denmark",1991,38,35.8534931428571
"denmark",1991,39,29.0181853333333
"denmark",1991,40,24.2912333333333
"denmark",1991,41,19.5642813333333
"denmark",1991,42,14.8373293333333
"denmark",1991,43,10.1103773333333
"denmark",1991,44,5.38342533333333
"denmark",1991,45,3.9602
"denmark",1991,46,3.19772
"denmark",1991,47,2.43524
"denmark",1991,48,1.67276
"denmark",1991,49,0.910280000000001
"denmark",1991,50,0.1478
"denmark",1992,15,8.79372
"denmark",1992,16,18.4416445714286
"denmark",1992,17,28.0895691428572
"denmark",1992,18,37.7374937142857
"denmark",1992,19,47.3854182857143
"denmark",1992,20,57.0333428571429
"denmark",1992,21,67.1386822857143
"denmark",1992,22,79.531096
"denmark",1992,23,91.9235097142857
"denmark",1992,24,104.315923428571
"denmark",1992,25,116.708337142857
"denmark",1992,26,129.100750857143
"denmark",1992,27,135.211509714286
"denmark",1992,28,128.758958857143
"denmark",1992,29,122.306408
"denmark",1992,30,115.853857142857
"denmark",1992,31,109.401306285714
"denmark",1992,32,102.948755428571
"denmark",1992,33,94.0757462857143
"denmark",1992,34,82.7822788571428
"denmark",1992,35,71.4888114285714
"denmark",1992,36,60.195344
"denmark",1992,37,48.9018765714286
"denmark",1992,38,37.6084091428571
"denmark",1992,39,30.5290628571429
"denmark",1992,40,25.5567771428571
"denmark",1992,41,20.5844914285714
"denmark",1992,42,15.6122057142857
"denmark",1992,43,10.63992
"denmark",1992,44,5.66763428571428
"denmark",1992,45,4.17012
"denmark",1992,46,3.36756
"denmark",1992,47,2.565
"denmark",1992,48,1.76244
"denmark",1992,49,0.959880000000001
"denmark",1992,50,0.15732
"denmark",1993,15,8.62088
"denmark",1993,16,17.9427782857143
"denmark",1993,17,27.2646765714286
"denmark",1993,18,36.5865748571429
"denmark",1993,19,45.9084731428572
"denmark",1993,20,55.2303714285714
"denmark",1993,21,65.0842339047619
"denmark",1993,22,77.5979173333334
"denmark",1993,23,90.1116007619048
"denmark",1993,24,102.625284190476
"denmark",1993,25,115.138967619048
"denmark",1993,26,127.652651047619
"denmark",1993,27,134.047819809524
"denmark",1993,28,128.205959238095
"denmark",1993,29,122.364098666667
"denmark",1993,30,116.522238095238
"denmark",1993,31,110.68037752381
"denmark",1993,32,104.838516952381
"denmark",1993,33,96.2105660952381
"denmark",1993,34,84.7965249523809
"denmark",1993,35,73.3824838095238
"denmark",1993,36,61.9684426666667
"denmark",1993,37,50.5544015238095
"denmark",1993,38,39.1403603809524
"denmark",1993,39,31.8760990476191
"denmark",1993,40,26.6867276190476
"denmark",1993,41,21.4973561904762
"denmark",1993,42,16.3079847619047
"denmark",1993,43,11.1186133333333
"denmark",1993,44,5.9292419047619
"denmark",1993,45,4.36502761904762
"denmark",1993,46,3.52584476190476
"denmark",1993,47,2.6866619047619
"denmark",1993,48,1.84747904761905
"denmark",1993,49,1.00829619047619
"denmark",1993,50,0.169113333333333
"denmark",1994,15,8.44804
"denmark",1994,16,17.443912
"denmark",1994,17,26.439784
"denmark",1994,18,35.435656
"denmark",1994,19,44.431528
"denmark",1994,20,53.4274
"denmark",1994,21,63.0297855238095
"denmark",1994,22,75.6647386666667
"denmark",1994,23,88.2996918095238
"denmark",1994,24,100.934644952381
"denmark",1994,25,113.569598095238
"denmark",1994,26,126.204551238095
"denmark",1994,27,132.884129904762
"denmark",1994,28,127.652959619048
"denmark",1994,29,122.421789333333
"denmark",1994,30,117.190619047619
"denmark",1994,31,111.959448761905
"denmark",1994,32,106.72827847619
"denmark",1994,33,98.3453859047619
"denmark",1994,34,86.810771047619
"denmark",1994,35,75.2761561904762
"denmark",1994,36,63.7415413333333
"denmark",1994,37,52.2069264761905
"denmark",1994,38,40.6723116190476
"denmark",1994,39,33.2231352380952
"denmark",1994,40,27.8166780952381
"denmark",1994,41,22.4102209523809
"denmark",1994,42,17.0037638095238
"denmark",1994,43,11.5973066666667
"denmark",1994,44,6.19084952380952
"denmark",1994,45,4.55993523809524
"denmark",1994,46,3.68412952380952
"denmark",1994,47,2.80832380952381
"denmark",1994,48,1.93251809523809
"denmark",1994,49,1.05671238095238
"denmark",1994,50,0.180906666666667
"denmark",1995,15,8.2752
"denmark",1995,16,16.9450457142857
"denmark",1995,17,25.6148914285714
"denmark",1995,18,34.2847371428571
"denmark",1995,19,42.9545828571429
"denmark",1995,20,51.6244285714286
"denmark",1995,21,60.9753371428571
"denmark",1995,22,73.73156
"denmark",1995,23,86.4877828571429
"denmark",1995,24,99.2440057142857
"denmark",1995,25,112.000228571429
"denmark",1995,26,124.756451428571
"denmark",1995,27,131.72044
"denmark",1995,28,127.09996
"denmark",1995,29,122.47948
"denmark",1995,30,117.859
"denmark",1995,31,113.23852
"denmark",1995,32,108.61804
"denmark",1995,33,100.480205714286
"denmark",1995,34,88.8250171428571
"denmark",1995,35,77.1698285714286
"denmark",1995,36,65.51464
"denmark",1995,37,53.8594514285714
"denmark",1995,38,42.2042628571428
"denmark",1995,39,34.5701714285714
"denmark",1995,40,28.9466285714286
"denmark",1995,41,23.3230857142857
"denmark",1995,42,17.6995428571428
"denmark",1995,43,12.076
"denmark",1995,44,6.45245714285714
"denmark",1995,45,4.75484285714285
"denmark",1995,46,3.84241428571429
"denmark",1995,47,2.92998571428571
"denmark",1995,48,2.01755714285714
"denmark",1995,49,1.10512857142857
"denmark",1995,50,0.1927
"denmark",1996,15,8.10236
"denmark",1996,16,16.4461794285714
"denmark",1996,17,24.7899988571429
"denmark",1996,18,33.1338182857143
"denmark",1996,19,41.4776377142857
"denmark",1996,20,49.8214571428572
"denmark",1996,21,58.9208887619048
"denmark",1996,22,71.7983813333334
"denmark",1996,23,84.6758739047619
"denmark",1996,24,97.5533664761905
"denmark",1996,25,110.430859047619
"denmark",1996,26,123.308351619048
"denmark",1996,27,130.556750095238
"denmark",1996,28,126.546960380952
"denmark",1996,29,122.537170666667
"denmark",1996,30,118.527380952381
"denmark",1996,31,114.517591238095
"denmark",1996,32,110.50780152381
"denmark",1996,33,102.61502552381
"denmark",1996,34,90.8392632380952
"denmark",1996,35,79.0635009523809
"denmark",1996,36,67.2877386666667
"denmark",1996,37,55.5119763809524
"denmark",1996,38,43.7362140952381
"denmark",1996,39,35.9172076190476
"denmark",1996,40,30.076579047619
"denmark",1996,41,24.2359504761905
"denmark",1996,42,18.3953219047619
"denmark",1996,43,12.5546933333333
"denmark",1996,44,6.71406476190476
"denmark",1996,45,4.94975047619047
"denmark",1996,46,4.00069904761905
"denmark",1996,47,3.05164761904762
"denmark",1996,48,2.10259619047619
"denmark",1996,49,1.15354476190476
"denmark",1996,50,0.204493333333333
"denmark",1997,15,7.88662
"denmark",1997,16,15.9465182857143
"denmark",1997,17,24.0064165714286
"denmark",1997,18,32.0663148571429
"denmark",1997,19,40.1262131428571
"denmark",1997,20,48.1861114285714
"denmark",1997,21,57.0656598095238
"denmark",1997,22,70.0434586666667
"denmark",1997,23,83.0212575238095
"denmark",1997,24,95.9990563809524
"denmark",1997,25,108.976855238095
"denmark",1997,26,121.954654095238
"denmark",1997,27,129.462017142857
"denmark",1997,28,126.028508571429
"denmark",1997,29,122.595
"denmark",1997,30,119.161491428571
"denmark",1997,31,115.727982857143
"denmark",1997,32,112.294474285714
"denmark",1997,33,104.622457714286
"denmark",1997,34,92.7119331428571
"denmark",1997,35,80.8014085714286
"denmark",1997,36,68.890884
"denmark",1997,37,56.9803594285714
"denmark",1997,38,45.0698348571428
"denmark",1997,39,37.0862230476191
"denmark",1997,40,31.0660676190476
"denmark",1997,41,25.0459121904762
"denmark",1997,42,19.0257567619047
"denmark",1997,43,13.0056013333333
"denmark",1997,44,6.9854459047619
"denmark",1997,45,5.15807904761905
"denmark",1997,46,4.16926990476191
"denmark",1997,47,3.18046076190476
"denmark",1997,48,2.19165161904762
"denmark",1997,49,1.20284247619048
"denmark",1997,50,0.214033333333333
"denmark",1998,15,7.61808
"denmark",1998,16,15.4458788571429
"denmark",1998,17,23.2736777142857
"denmark",1998,18,31.1014765714286
"denmark",1998,19,38.9292754285714
"denmark",1998,20,46.7570742857143
"denmark",1998,21,55.455624
"denmark",1998,22,68.507928
"denmark",1998,23,81.560232
"denmark",1998,24,94.612536
"denmark",1998,25,107.66484
"denmark",1998,26,120.717144
"denmark",1998,27,128.452154285714
"denmark",1998,28,125.552577142857
"denmark",1998,29,122.653
"denmark",1998,30,119.753422857143
"denmark",1998,31,116.853845714286
"denmark",1998,32,113.954268571429
"denmark",1998,33,106.473105142857
"denmark",1998,34,94.4103554285714
"denmark",1998,35,82.3476057142857
"denmark",1998,36,70.284856
"denmark",1998,37,58.2221062857143
"denmark",1998,38,46.1593565714286
"denmark",1998,39,38.036136
"denmark",1998,40,31.88268
"denmark",1998,41,25.729224
"denmark",1998,42,19.575768
"denmark",1998,43,13.422312
"denmark",1998,44,7.26885599999999
"denmark",1998,45,5.38292571428571
"denmark",1998,46,4.35050057142857
"denmark",1998,47,3.31807542857143
"denmark",1998,48,2.28565028571428
"denmark",1998,49,1.25322514285714
"denmark",1998,50,0.2208
"denmark",1999,15,7.34954
"denmark",1999,16,14.9452394285714
"denmark",1999,17,22.5409388571429
"denmark",1999,18,30.1366382857143
"denmark",1999,19,37.7323377142857
"denmark",1999,20,45.3280371428571
"denmark",1999,21,53.8455881904762
"denmark",1999,22,66.9723973333334
"denmark",1999,23,80.0992064761905
"denmark",1999,24,93.2260156190476
"denmark",1999,25,106.352824761905
"denmark",1999,26,119.479633904762
"denmark",1999,27,127.442291428571
"denmark",1999,28,125.076645714286
"denmark",1999,29,122.711
"denmark",1999,30,120.345354285714
"denmark",1999,31,117.979708571429
"denmark",1999,32,115.614062857143
"denmark",1999,33,108.323752571429
"denmark",1999,34,96.1087777142857
"denmark",1999,35,83.8938028571428
"denmark",1999,36,71.678828
"denmark",1999,37,59.4638531428571
"denmark",1999,38,47.2488782857143
"denmark",1999,39,38.986048952381
"denmark",1999,40,32.6992923809524
"denmark",1999,41,26.4125358095238
"denmark",1999,42,20.1257792380952
"denmark",1999,43,13.8390226666667
"denmark",1999,44,7.55226609523809
"denmark",1999,45,5.60777238095238
"denmark",1999,46,4.53173123809524
"denmark",1999,47,3.45569009523809
"denmark",1999,48,2.37964895238095
"denmark",1999,49,1.30360780952381
"denmark",1999,50,0.227566666666667
"denmark",2000,15,7.081
"denmark",2000,16,14.4446
"denmark",2000,17,21.8082
"denmark",2000,18,29.1718
"denmark",2000,19,36.5354
"denmark",2000,20,43.899
"denmark",2000,21,52.2355523809524
"denmark",2000,22,65.4368666666667
"denmark",2000,23,78.638180952381
"denmark",2000,24,91.8394952380952
"denmark",2000,25,105.04080952381
"denmark",2000,26,118.242123809524
"denmark",2000,27,126.432428571429
"denmark",2000,28,124.600714285714
"denmark",2000,29,122.769
"denmark",2000,30,120.937285714286
"denmark",2000,31,119.105571428571
"denmark",2000,32,117.273857142857
"denmark",2000,33,110.1744
"denmark",2000,34,97.8072
"denmark",2000,35,85.44
"denmark",2000,36,73.0728
"denmark",2000,37,60.7056
"denmark",2000,38,48.3384
"denmark",2000,39,39.9359619047619
"denmark",2000,40,33.5159047619048
"denmark",2000,41,27.0958476190476
"denmark",2000,42,20.6757904761905
"denmark",2000,43,14.2557333333333
"denmark",2000,44,7.83567619047618
"denmark",2000,45,5.83261904761904
"denmark",2000,46,4.71296190476191
"denmark",2000,47,3.59330476190476
"denmark",2000,48,2.47364761904762
"denmark",2000,49,1.35399047619048
"denmark",2000,50,0.234333333333333
"denmark",2001,15,6.81246
"denmark",2001,16,13.9439605714286
"denmark",2001,17,21.0754611428572
"denmark",2001,18,28.2069617142857
"denmark",2001,19,35.3384622857143
"denmark",2001,20,42.4699628571429
"denmark",2001,21,50.6255165714286
"denmark",2001,22,63.901336
"denmark",2001,23,77.1771554285714
"denmark",2001,24,90.4529748571428
"denmark",2001,25,103.728794285714
"denmark",2001,26,117.004613714286
"denmark",2001,27,125.422565714286
"denmark",2001,28,124.124782857143
"denmark",2001,29,122.827
"denmark",2001,30,121.529217142857
"denmark",2001,31,120.231434285714
"denmark",2001,32,118.933651428571
"denmark",2001,33,112.025047428571
"denmark",2001,34,99.5056222857143
"denmark",2001,35,86.9861971428571
"denmark",2001,36,74.466772
"denmark",2001,37,61.9473468571429
"denmark",2001,38,49.4279217142857
"denmark",2001,39,40.8858748571429
"denmark",2001,40,34.3325171428571
"denmark",2001,41,27.7791594285714
"denmark",2001,42,21.2258017142857
"denmark",2001,43,14.672444
"denmark",2001,44,8.11908628571428
"denmark",2001,45,6.05746571428571
"denmark",2001,46,4.89419257142857
"denmark",2001,47,3.73091942857143
"denmark",2001,48,2.56764628571428
"denmark",2001,49,1.40437314285714
"denmark",2001,50,0.2411
"denmark",2002,15,6.57805333333333
"denmark",2002,16,13.5146841904762
"denmark",2002,17,20.4513150476191
"denmark",2002,18,27.3879459047619
"denmark",2002,19,34.3245767619048
"denmark",2002,20,41.2612076190476
"denmark",2002,21,49.2686419047619
"denmark",2002,22,62.6300933333333
"denmark",2002,23,75.9915447619048
"denmark",2002,24,89.3529961904762
"denmark",2002,25,102.714447619048
"denmark",2002,26,116.075899047619
"denmark",2002,27,124.717621714286
"denmark",2002,28,123.919886857143
"denmark",2002,29,123.122152
"denmark",2002,30,122.324417142857
"denmark",2002,31,121.526682285714
"denmark",2002,32,120.728947428571
"denmark",2002,33,114.000993142857
"denmark",2002,34,101.342819428571
"denmark",2002,35,88.6846457142857
"denmark",2002,36,76.026472
"denmark",2002,37,63.3682982857143
"denmark",2002,38,50.7101245714286
"denmark",2002,39,42.0144499047619
"denmark",2002,40,35.3000247619048
"denmark",2002,41,28.5855996190476
"denmark",2002,42,21.8711744761905
"denmark",2002,43,15.1567493333333
"denmark",2002,44,8.44232419047618
"denmark",2002,45,6.31308571428571
"denmark",2002,46,5.10088457142857
"denmark",2002,47,3.88868342857143
"denmark",2002,48,2.67648228571428
"denmark",2002,49,1.46428114285714
"denmark",2002,50,0.25208
"denmark",2003,15,6.43324666666667
"denmark",2003,16,13.2727358095238
"denmark",2003,17,20.112224952381
"denmark",2003,18,26.9517140952381
"denmark",2003,19,33.7912032380952
"denmark",2003,20,40.6306923809524
"denmark",2003,21,48.5763152380952
"denmark",2003,22,62.0526066666667
"denmark",2003,23,75.5288980952381
"denmark",2003,24,89.0051895238095
"denmark",2003,25,102.481480952381
"denmark",2003,26,115.957772380952
"denmark",2003,27,124.813089714286
"denmark",2003,28,124.426458857143
"denmark",2003,29,124.039828
"denmark",2003,30,123.653197142857
"denmark",2003,31,123.266566285714
"denmark",2003,32,122.879935428571
"denmark",2003,33,116.305846857143
"denmark",2003,34,103.544300571429
"denmark",2003,35,90.7827542857143
"denmark",2003,36,78.021208
"denmark",2003,37,65.2596617142857
"denmark",2003,38,52.4981154285714
"denmark",2003,39,43.612012952381
"denmark",2003,40,36.6636323809524
"denmark",2003,41,29.7152518095238
"denmark",2003,42,22.7668712380952
"denmark",2003,43,15.8184906666667
"denmark",2003,44,8.87011009523809
"denmark",2003,45,6.64948571428571
"denmark",2003,46,5.37441257142857
"denmark",2003,47,4.09933942857143
"denmark",2003,48,2.82426628571428
"denmark",2003,49,1.54919314285714
"denmark",2003,50,0.27412
"denmark",2004,15,6.28844
"denmark",2004,16,13.0307874285714
"denmark",2004,17,19.7731348571429
"denmark",2004,18,26.5154822857143
"denmark",2004,19,33.2578297142857
"denmark",2004,20,40.0001771428571
"denmark",2004,21,47.8839885714286
"denmark",2004,22,61.47512
"denmark",2004,23,75.0662514285714
"denmark",2004,24,88.6573828571428
"denmark",2004,25,102.248514285714
"denmark",2004,26,115.839645714286
"denmark",2004,27,124.908557714286
"denmark",2004,28,124.933030857143
"denmark",2004,29,124.957504
"denmark",2004,30,124.981977142857
"denmark",2004,31,125.006450285714
"denmark",2004,32,125.030923428571
"denmark",2004,33,118.610700571429
"denmark",2004,34,105.745781714286
"denmark",2004,35,92.8808628571428
"denmark",2004,36,80.015944
"denmark",2004,37,67.1510251428572
"denmark",2004,38,54.2861062857143
"denmark",2004,39,45.209576
"denmark",2004,40,38.02724
"denmark",2004,41,30.844904
"denmark",2004,42,23.662568
"denmark",2004,43,16.480232
"denmark",2004,44,9.29789599999999
"denmark",2004,45,6.98588571428571
"denmark",2004,46,5.64794057142857
"denmark",2004,47,4.30999542857143
"denmark",2004,48,2.97205028571428
"denmark",2004,49,1.63410514285714
"denmark",2004,50,0.29616
"denmark",2005,15,6.14363333333333
"denmark",2005,16,12.788839047619
"denmark",2005,17,19.4340447619048
"denmark",2005,18,26.0792504761905
"denmark",2005,19,32.7244561904762
"denmark",2005,20,39.3696619047619
"denmark",2005,21,47.1916619047619
"denmark",2005,22,60.8976333333334
"denmark",2005,23,74.6036047619048
"denmark",2005,24,88.3095761904762
"denmark",2005,25,102.015547619048
"denmark",2005,26,115.721519047619
"denmark",2005,27,125.004025714286
"denmark",2005,28,125.439602857143
"denmark",2005,29,125.87518
"denmark",2005,30,126.310757142857
"denmark",2005,31,126.746334285714
"denmark",2005,32,127.181911428571
"denmark",2005,33,120.915554285714
"denmark",2005,34,107.947262857143
"denmark",2005,35,94.9789714285714
"denmark",2005,36,82.01068
"denmark",2005,37,69.0423885714286
"denmark",2005,38,56.0740971428571
"denmark",2005,39,46.8071390476191
"denmark",2005,40,39.3908476190476
"denmark",2005,41,31.9745561904762
"denmark",2005,42,24.5582647619047
"denmark",2005,43,17.1419733333333
"denmark",2005,44,9.7256819047619
"denmark",2005,45,7.32228571428571
"denmark",2005,46,5.92146857142857
"denmark",2005,47,4.52065142857143
"denmark",2005,48,3.11983428571428
"denmark",2005,49,1.71901714285714
"denmark",2005,50,0.3182
"denmark",2006,15,5.99882666666667
"denmark",2006,16,12.5468906666667
"denmark",2006,17,19.0949546666667
"denmark",2006,18,25.6430186666667
"denmark",2006,19,32.1910826666667
"denmark",2006,20,38.7391466666667
"denmark",2006,21,46.4993352380952
"denmark",2006,22,60.3201466666667
"denmark",2006,23,74.1409580952381
"denmark",2006,24,87.9617695238095
"denmark",2006,25,101.782580952381
"denmark",2006,26,115.603392380952
"denmark",2006,27,125.099493714286
"denmark",2006,28,125.946174857143
"denmark",2006,29,126.792856
"denmark",2006,30,127.639537142857
"denmark",2006,31,128.486218285714
"denmark",2006,32,129.332899428571
"denmark",2006,33,123.220408
"denmark",2006,34,110.148744
"denmark",2006,35,97.07708
"denmark",2006,36,84.005416
"denmark",2006,37,70.933752
"denmark",2006,38,57.862088
"denmark",2006,39,48.4047020952381
"denmark",2006,40,40.7544552380952
"denmark",2006,41,33.1042083809524
"denmark",2006,42,25.4539615238095
"denmark",2006,43,17.8037146666667
"denmark",2006,44,10.1534678095238
"denmark",2006,45,7.65868571428571
"denmark",2006,46,6.19499657142857
"denmark",2006,47,4.73130742857143
"denmark",2006,48,3.26761828571428
"denmark",2006,49,1.80392914285714
"denmark",2006,50,0.34024
"denmark",2007,15,5.84034
"denmark",2007,16,12.2847994285714
"denmark",2007,17,18.7292588571429
"denmark",2007,18,25.1737182857143
"denmark",2007,19,31.6181777142857
"denmark",2007,20,38.0626371428571
"denmark",2007,21,45.7504525714286
"denmark",2007,22,59.655048
"denmark",2007,23,73.5596434285714
"denmark",2007,24,87.4642388571428
"denmark",2007,25,101.368834285714
"denmark",2007,26,115.273429714286
"denmark",2007,27,124.953971428571
"denmark",2007,28,126.186405714286
"denmark",2007,29,127.41884
"denmark",2007,30,128.651274285714
"denmark",2007,31,129.883708571429
"denmark",2007,32,131.116142857143
"denmark",2007,33,125.162558857143
"denmark",2007,34,112.022956571429
"denmark",2007,35,98.8833542857143
"denmark",2007,36,85.743752
"denmark",2007,37,72.6041497142857
"denmark",2007,38,59.4645474285714
"denmark",2007,39,49.846056
"denmark",2007,40,41.98812
"denmark",2007,41,34.130184
"denmark",2007,42,26.272248
"denmark",2007,43,18.414312
"denmark",2007,44,10.556376
"denmark",2007,45,7.97789142857143
"denmark",2007,46,6.45529714285714
"denmark",2007,47,4.93270285714286
"denmark",2007,48,3.41010857142857
"denmark",2007,49,1.88751428571429
"denmark",2007,50,0.36492
"denmark",2008,15,5.56329333333333
"denmark",2008,16,11.8481367619048
"denmark",2008,17,18.1329801904762
"denmark",2008,18,24.4178236190476
"denmark",2008,19,30.702667047619
"denmark",2008,20,36.9875104761905
"denmark",2008,21,44.5114179047619
"denmark",2008,22,58.2306453333334
"denmark",2008,23,71.9498727619048
"denmark",2008,24,85.6691001904762
"denmark",2008,25,99.3883276190476
"denmark",2008,26,113.107555047619
"denmark",2008,27,122.719866666667
"denmark",2008,28,124.118346666667
"denmark",2008,29,125.516826666667
"denmark",2008,30,126.915306666667
"denmark",2008,31,128.313786666667
"denmark",2008,32,129.712266666667
"denmark",2008,33,123.961284952381
"denmark",2008,34,111.06084152381
"denmark",2008,35,98.1603980952381
"denmark",2008,36,85.2599546666667
"denmark",2008,37,72.3595112380953
"denmark",2008,38,59.4590678095238
"denmark",2008,39,49.9335973333334
"denmark",2008,40,42.0956133333333
"denmark",2008,41,34.2576293333333
"denmark",2008,42,26.4196453333333
"denmark",2008,43,18.5816613333333
"denmark",2008,44,10.7436773333333
"denmark",2008,45,8.14808
"denmark",2008,46,6.60096
"denmark",2008,47,5.05384
"denmark",2008,48,3.50672
"denmark",2008,49,1.9596
"denmark",2008,50,0.41248
"denmark",2009,15,5.28624666666667
"denmark",2009,16,11.4114740952381
"denmark",2009,17,17.5367015238095
"denmark",2009,18,23.661928952381
"denmark",2009,19,29.7871563809524
"denmark",2009,20,35.9123838095238
"denmark",2009,21,43.2723832380952
"denmark",2009,22,56.8062426666667
"denmark",2009,23,70.3401020952381
"denmark",2009,24,83.8739615238095
"denmark",2009,25,97.407820952381
"denmark",2009,26,110.941680380952
"denmark",2009,27,120.485761904762
"denmark",2009,28,122.050287619048
"denmark",2009,29,123.614813333333
"denmark",2009,30,125.179339047619
"denmark",2009,31,126.743864761905
"denmark",2009,32,128.30839047619
"denmark",2009,33,122.760011047619
"denmark",2009,34,110.09872647619
"denmark",2009,35,97.4374419047619
"denmark",2009,36,84.7761573333334
"denmark",2009,37,72.1148727619048
"denmark",2009,38,59.4535881904762
"denmark",2009,39,50.0211386666667
"denmark",2009,40,42.2031066666667
"denmark",2009,41,34.3850746666667
"denmark",2009,42,26.5670426666666
"denmark",2009,43,18.7490106666667
"denmark",2009,44,10.9309786666667
"denmark",2009,45,8.31826857142857
"denmark",2009,46,6.74662285714286
"denmark",2009,47,5.17497714285714
"denmark",2009,48,3.60333142857143
"denmark",2009,49,2.03168571428572
"denmark",2009,50,0.46004
"denmark",2010,15,5.0092
"denmark",2010,16,10.9748114285714
"denmark",2010,17,16.9404228571429
"denmark",2010,18,22.9060342857143
"denmark",2010,19,28.8716457142857
"denmark",2010,20,34.8372571428571
"denmark",2010,21,42.0333485714286
"denmark",2010,22,55.38184
"denmark",2010,23,68.7303314285714
"denmark",2010,24,82.0788228571429
"denmark",2010,25,95.4273142857143
"denmark",2010,26,108.775805714286
"denmark",2010,27,118.251657142857
"denmark",2010,28,119.982228571429
"denmark",2010,29,121.7128
"denmark",2010,30,123.443371428571
