Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    DNK,     .,    .,     ., 1941, 1941, 14,   -99,   ACY,       1,0.00011,0.00000,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1941, 1941, 15,     1,   ACY,       1,0.00094,0.00011,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1941, 1941, 16,     1,   ACY,       1,0.00483,0.00105,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 17,     1,   ACY,       1,0.01674,0.00588,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 18,     1,   ACY,       1,0.03867,0.02262,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 19,     1,   ACY,       1,0.06775,0.06129,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 20,     1,   ACY,       1,0.09412,0.12904,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 21,     1,   ACY,       1,0.11094,0.22316,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 22,     1,   ACY,       1,0.12417,0.33410,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 23,     1,   ACY,       1,0.13489,0.45827,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 24,     1,   ACY,       1,0.14102,0.59316,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 25,     1,   ACY,       1,0.14231,0.73418,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 26,     1,   ACY,       1,0.14280,0.87649,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 27,     1,   ACY,       1,0.13651,1.01929,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 28,     1,   ACY,       1,0.12735,1.15580,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 29,     1,   ACY,       1,0.12032,1.28315,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 30,     1,   ACY,       1,0.11315,1.40347,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 31,     1,   ACY,       1,0.10225,1.51662,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 32,     1,   ACY,       1,0.09136,1.61887,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 33,     1,   ACY,       1,0.08355,1.71023,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 34,     1,   ACY,       1,0.07739,1.79378,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 35,     1,   ACY,       1,0.07001,1.87117,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 36,     1,   ACY,       1,0.06135,1.94118,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 37,     1,   ACY,       1,0.05320,2.00253,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 38,     1,   ACY,       1,0.04751,2.05573,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 39,     1,   ACY,       1,0.03922,2.10324,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 40,     1,   ACY,       1,0.03110,2.14246,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 41,     1,   ACY,       1,0.02444,2.17356,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 42,     1,   ACY,       1,0.01897,2.19800,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 43,     1,   ACY,       1,0.01233,2.21697,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 44,     1,   ACY,       1,0.00698,2.22930,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 45,     1,   ACY,       1,0.00402,2.23628,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 46,     1,   ACY,       1,0.00200,2.24030,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 47,     1,   ACY,       1,0.00082,2.24230,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 48,     1,   ACY,       1,0.00034,2.24312,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1941, 1941, 49,     1,   ACY,       1,0.00015,2.24346,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1941, 1941, 50,    99,   ACY,       1,0.00006,2.24361,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1942, 1942, 14,   -99,   ACY,       1,0.00009,0.00000,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1942, 1942, 15,     1,   ACY,       1,0.00088,0.00009,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1942, 1942, 16,     1,   ACY,       1,0.00538,0.00097,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 17,     1,   ACY,       1,0.01828,0.00635,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 18,     1,   ACY,       1,0.04162,0.02463,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 19,     1,   ACY,       1,0.07009,0.06625,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 20,     1,   ACY,       1,0.09762,0.13634,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 21,     1,   ACY,       1,0.12092,0.23396,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 22,     1,   ACY,       1,0.13508,0.35488,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 23,     1,   ACY,       1,0.14634,0.48996,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 24,     1,   ACY,       1,0.15339,0.63630,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 25,     1,   ACY,       1,0.15729,0.78969,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 26,     1,   ACY,       1,0.15512,0.94698,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 27,     1,   ACY,       1,0.15112,1.10210,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 28,     1,   ACY,       1,0.14737,1.25322,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 29,     1,   ACY,       1,0.13968,1.40059,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 30,     1,   ACY,       1,0.13155,1.54027,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 31,     1,   ACY,       1,0.11992,1.67182,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 32,     1,   ACY,       1,0.10857,1.79174,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 33,     1,   ACY,       1,0.09698,1.90031,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 34,     1,   ACY,       1,0.08766,1.99729,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 35,     1,   ACY,       1,0.07984,2.08495,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 36,     1,   ACY,       1,0.06971,2.16479,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 37,     1,   ACY,       1,0.06012,2.23450,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 38,     1,   ACY,       1,0.05112,2.29462,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 39,     1,   ACY,       1,0.04355,2.34574,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 40,     1,   ACY,       1,0.03428,2.38929,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 41,     1,   ACY,       1,0.02609,2.42357,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 42,     1,   ACY,       1,0.01852,2.44966,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 43,     1,   ACY,       1,0.01274,2.46818,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 44,     1,   ACY,       1,0.00752,2.48092,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 45,     1,   ACY,       1,0.00374,2.48844,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 46,     1,   ACY,       1,0.00175,2.49218,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 47,     1,   ACY,       1,0.00087,2.49393,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 48,     1,   ACY,       1,0.00025,2.49480,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1942, 1942, 49,     1,   ACY,       1,0.00007,2.49505,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1942, 1942, 50,    99,   ACY,       1,0.00002,2.49512,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1943, 1943, 14,   -99,   ACY,       1,0.00006,0.00000,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1943, 1943, 15,     1,   ACY,       1,0.00075,0.00006,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1943, 1943, 16,     1,   ACY,       1,0.00589,0.00081,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 17,     1,   ACY,       1,0.02061,0.00670,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 18,     1,   ACY,       1,0.04397,0.02731,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 19,     1,   ACY,       1,0.07426,0.07128,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 20,     1,   ACY,       1,0.10283,0.14554,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 21,     1,   ACY,       1,0.12616,0.24837,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 22,     1,   ACY,       1,0.14434,0.37453,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 23,     1,   ACY,       1,0.15564,0.51887,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 24,     1,   ACY,       1,0.16089,0.67451,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 25,     1,   ACY,       1,0.16333,0.83540,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 26,     1,   ACY,       1,0.16398,0.99873,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 27,     1,   ACY,       1,0.15958,1.16271,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 28,     1,   ACY,       1,0.15214,1.32229,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 29,     1,   ACY,       1,0.14558,1.47443,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 30,     1,   ACY,       1,0.13749,1.62001,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 31,     1,   ACY,       1,0.12782,1.75750,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 32,     1,   ACY,       1,0.11673,1.88532,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 33,     1,   ACY,       1,0.10599,2.00205,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 34,     1,   ACY,       1,0.09533,2.10804,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 35,     1,   ACY,       1,0.08407,2.20337,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 36,     1,   ACY,       1,0.07480,2.28744,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 37,     1,   ACY,       1,0.06465,2.36224,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 38,     1,   ACY,       1,0.05537,2.42689,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 39,     1,   ACY,       1,0.04531,2.48226,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 40,     1,   ACY,       1,0.03675,2.52757,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 41,     1,   ACY,       1,0.02771,2.56432,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 42,     1,   ACY,       1,0.02007,2.59203,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 43,     1,   ACY,       1,0.01268,2.61210,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 44,     1,   ACY,       1,0.00710,2.62478,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 45,     1,   ACY,       1,0.00376,2.63188,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 46,     1,   ACY,       1,0.00194,2.63564,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 47,     1,   ACY,       1,0.00057,2.63758,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1943, 1943, 48,     1,   ACY,       1,0.00015,2.63815,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1943, 1943, 49,     1,   ACY,       1,0.00004,2.63830,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1943, 1943, 50,    99,   ACY,       1,0.00001,2.63834,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1944, 1944, 14,   -99,   ACY,       1,0.00009,0.00000,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1944, 1944, 15,     1,   ACY,       1,0.00091,0.00009,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1944, 1944, 16,     1,   ACY,       1,0.00625,0.00100,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 17,     1,   ACY,       1,0.02249,0.00725,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 18,     1,   ACY,       1,0.05024,0.02974,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 19,     1,   ACY,       1,0.08295,0.07998,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 20,     1,   ACY,       1,0.11324,0.16293,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 21,     1,   ACY,       1,0.13714,0.27617,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 22,     1,   ACY,       1,0.15642,0.41331,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 23,     1,   ACY,       1,0.16861,0.56973,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 24,     1,   ACY,       1,0.17406,0.73834,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 25,     1,   ACY,       1,0.17769,0.91240,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 26,     1,   ACY,       1,0.17662,1.09009,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 27,     1,   ACY,       1,0.17106,1.26671,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 28,     1,   ACY,       1,0.16147,1.43777,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 29,     1,   ACY,       1,0.15514,1.59924,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 30,     1,   ACY,       1,0.14554,1.75438,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 31,     1,   ACY,       1,0.13507,1.89992,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 32,     1,   ACY,       1,0.12306,2.03499,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 33,     1,   ACY,       1,0.11172,2.15805,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 34,     1,   ACY,       1,0.10020,2.26977,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 35,     1,   ACY,       1,0.09008,2.36997,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 36,     1,   ACY,       1,0.07994,2.46005,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 37,     1,   ACY,       1,0.07055,2.53999,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 38,     1,   ACY,       1,0.06009,2.61054,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 39,     1,   ACY,       1,0.04913,2.67063,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 40,     1,   ACY,       1,0.03777,2.71976,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 41,     1,   ACY,       1,0.02846,2.75753,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 42,     1,   ACY,       1,0.01935,2.78599,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 43,     1,   ACY,       1,0.01240,2.80534,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 44,     1,   ACY,       1,0.00739,2.81774,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 45,     1,   ACY,       1,0.00417,2.82513,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 46,     1,   ACY,       1,0.00164,2.82930,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 47,     1,   ACY,       1,0.00068,2.83094,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 48,     1,   ACY,       1,0.00039,2.83162,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1944, 1944, 49,     1,   ACY,       1,0.00017,2.83201,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1944, 1944, 50,    99,   ACY,       1,0.00007,2.83218,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1945, 1945, 14,   -99,   ACY,       1,0.00011,0.00000,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1945, 1945, 15,     1,   ACY,       1,0.00120,0.00011,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1945, 1945, 16,     1,   ACY,       1,0.00817,0.00131,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 17,     1,   ACY,       1,0.02799,0.00948,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 18,     1,   ACY,       1,0.05883,0.03747,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 19,     1,   ACY,       1,0.09328,0.09630,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 20,     1,   ACY,       1,0.12293,0.18958,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 21,     1,   ACY,       1,0.14652,0.31251,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 22,     1,   ACY,       1,0.16357,0.45903,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 23,     1,   ACY,       1,0.17491,0.62260,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 24,     1,   ACY,       1,0.18026,0.79751,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 25,     1,   ACY,       1,0.18274,0.97777,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 26,     1,   ACY,       1,0.18050,1.16051,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 27,     1,   ACY,       1,0.17304,1.34101,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 28,     1,   ACY,       1,0.16684,1.51405,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 29,     1,   ACY,       1,0.15848,1.68089,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 30,     1,   ACY,       1,0.15082,1.83937,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 31,     1,   ACY,       1,0.14007,1.99019,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 32,     1,   ACY,       1,0.12986,2.13026,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 33,     1,   ACY,       1,0.11734,2.26012,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 34,     1,   ACY,       1,0.10600,2.37746,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 35,     1,   ACY,       1,0.09413,2.48346,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 36,     1,   ACY,       1,0.08260,2.57759,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 37,     1,   ACY,       1,0.07183,2.66019,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 38,     1,   ACY,       1,0.06111,2.73202,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 39,     1,   ACY,       1,0.05060,2.79313,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 40,     1,   ACY,       1,0.04031,2.84373,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 41,     1,   ACY,       1,0.03129,2.88404,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 42,     1,   ACY,       1,0.02200,2.91533,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 43,     1,   ACY,       1,0.01460,2.93733,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 44,     1,   ACY,       1,0.00817,2.95193,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 45,     1,   ACY,       1,0.00405,2.96010,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 46,     1,   ACY,       1,0.00155,2.96415,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 47,     1,   ACY,       1,0.00053,2.96570,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 48,     1,   ACY,       1,0.00019,2.96623,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1945, 1945, 49,     1,   ACY,       1,0.00008,2.96642,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1945, 1945, 50,    99,   ACY,       1,0.00004,2.96650,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1946, 1946, 14,   -99,   ACY,       1,0.00008,0.00000,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1946, 1946, 15,     1,   ACY,       1,0.00097,0.00008,       ODE,  estimate,    DNK_01,   .,    2
    DNK,     .,    .,     ., 1946, 1946, 16,     1,   ACY,       1,0.00742,0.00105,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 17,     1,   ACY,       1,0.02543,0.00847,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 18,     1,   ACY,       1,0.05314,0.03390,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 19,     1,   ACY,       1,0.08614,0.08704,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 20,     1,   ACY,       1,0.11651,0.17318,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 21,     1,   ACY,       1,0.14069,0.28969,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 22,     1,   ACY,       1,0.15759,0.43038,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 23,     1,   ACY,       1,0.16925,0.58797,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 24,     1,   ACY,       1,0.17787,0.75722,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 25,     1,   ACY,       1,0.18333,0.93509,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 26,     1,   ACY,       1,0.18290,1.11842,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 27,     1,   ACY,       1,0.17789,1.30132,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 28,     1,   ACY,       1,0.17059,1.47921,       ODE,  estimate,    DNK_01,   .,    0
    DNK,     .,    .,     ., 1946, 1946, 29,     1,   ACY,       1,0.16294,1.64980,       ODE,  estimate,    DNK_01,   .,    0
