Denmark, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 14/04/2021
Year    Age        ASFR
2003     31     0.13645
2003     32     0.12371
2003     33     0.10739
2003     34     0.09148
2003     35     0.07304
2003     36     0.05782
2003     37     0.04481
2003     38     0.03429
2003     39     0.02330
2003     40     0.01667
2003     41     0.01013
2003     42     0.00630
2003     43     0.00301
2003     44     0.00150
2003     45     0.00090
2003     46     0.00038
2003     47     0.00011
2003     48     0.00000
2003     49     0.00006
2003     50     0.00000
2003     51     0.00000
2003     52     0.00000
2003     53     0.00000
2003     54     0.00000
2003     55+    0.00000
2004     12-    0.00000
2004     13     0.00000
2004     14     0.00016
2004     15     0.00039
2004     16     0.00119
2004     17     0.00382
2004     18     0.00779
2004     19     0.01588
2004     20     0.02325
2004     21     0.03070
2004     22     0.04207
2004     23     0.05414
2004     24     0.06978
2004     25     0.09012
2004     26     0.11148
2004     27     0.13120
2004     28     0.14521
2004     29     0.14678
2004     30     0.15080
2004     31     0.13990
2004     32     0.12731
2004     33     0.11321
2004     34     0.09654
2004     35     0.07752
2004     36     0.06006
2004     37     0.04600
2004     38     0.03395
2004     39     0.02365
2004     40     0.01666
2004     41     0.00976
2004     42     0.00581
2004     43     0.00319
2004     44     0.00151
2004     45     0.00076
2004     46     0.00025
2004     47     0.00011
2004     48     0.00008
2004     49     0.00000
2004     50     0.00000
2004     51     0.00000
2004     52     0.00000
2004     53     0.00000
2004     54     0.00000
2004     55+    0.00000
2005     12-    0.00000
2005     13     0.00003
2005     14     0.00015
2005     15     0.00050
2005     16     0.00145
2005     17     0.00370
2005     18     0.00739
2005     19     0.01590
2005     20     0.02399
2005     21     0.03200
2005     22     0.04061
2005     23     0.05252
2005     24     0.06610
2005     25     0.09148
2005     26     0.10840
2005     27     0.12844
2005     28     0.14251
2005     29     0.15461
2005     30     0.15143
2005     31     0.14309
2005     32     0.13287
2005     33     0.11311
2005     34     0.09383
2005     35     0.08098
2005     36     0.06401
2005     37     0.04734
2005     38     0.03555
2005     39     0.02481
2005     40     0.01695
2005     41     0.01169
2005     42     0.00649
2005     43     0.00334
2005     44     0.00166
2005     45     0.00086
2005     46     0.00036
2005     47     0.00005
2005     48     0.00011
2005     49     0.00000
2005     50     0.00000
2005     51     0.00000
2005     52     0.00000
2005     53     0.00000
2005     54     0.00000
2005     55+    0.00000
2006     12-    0.00000
2006     13     0.00003
2006     14     0.00009
2006     15     0.00043
2006     16     0.00106
2006     17     0.00400
2006     18     0.00817
2006     19     0.01702
2006     20     0.02254
2006     21     0.03006
2006     22     0.04169
2006     23     0.05181
2006     24     0.07088
2006     25     0.08963
2006     26     0.11259
2006     27     0.13084
2006     28     0.14701
2006     29     0.15407
2006     30     0.15887
2006     31     0.14954
2006     32     0.13523
2006     33     0.11514
2006     34     0.09922
2006     35     0.08109
2006     36     0.06562
2006     37     0.04965
2006     38     0.03795
2006     39     0.02748
2006     40     0.01846
2006     41     0.01240
2006     42     0.00676
2006     43     0.00312
2006     44     0.00179
2006     45     0.00095
2006     46     0.00024
2006     47     0.00008
2006     48     0.00000
2006     49     0.00003
2006     50     0.00000
2006     51     0.00000
2006     52     0.00000
2006     53     0.00000
2006     54     0.00000
2006     55+    0.00000
2007     12-    0.00000
2007     13     0.00003
2007     14     0.00006
2007     15     0.00042
2007     16     0.00119
2007     17     0.00328
2007     18     0.00797
2007     19     0.01658
2007     20     0.02382
2007     21     0.03231
2007     22     0.03810
2007     23     0.04931
2007     24     0.06714
2007     25     0.08808
2007     26     0.10916
2007     27     0.13019
2007     28     0.14320
2007     29     0.15524
2007     30     0.15332
2007     31     0.14605
2007     32     0.13210
2007     33     0.11947
2007     34     0.10297
2007     35     0.08566
2007     36     0.06953
2007     37     0.05225
2007     38     0.04105
2007     39     0.02800
2007     40     0.02027
2007     41     0.01184
2007     42     0.00692
2007     43     0.00382
2007     44     0.00196
2007     45     0.00083
2007     46     0.00053
2007     47     0.00016
2007     48     0.00019
2007     49     0.00000
2007     50     0.00000
2007     51     0.00000
2007     52     0.00000
2007     53     0.00000
2007     54     0.00000
2007     55+    0.00000
2008     12-    0.00000
2008     13     0.00000
2008     14     0.00003
2008     15     0.00026
2008     16     0.00146
2008     17     0.00414
2008     18     0.00827
2008     19     0.01680
2008     20     0.02712
2008     21     0.03402
2008     22     0.04157
2008     23     0.05468
2008     24     0.07044
2008     25     0.08653
2008     26     0.10989
2008     27     0.12855
2008     28     0.14307
2008     29     0.15502
2008     30     0.15316
2008     31     0.15054
2008     32     0.13784
2008     33     0.12202
2008     34     0.10947
2008     35     0.08610
2008     36     0.07215
2008     37     0.05348
2008     38     0.04122
2008     39     0.03003
2008     40     0.02255
2008     41     0.01285
2008     42     0.00704
2008     43     0.00346
2008     44     0.00227
2008     45     0.00126
2008     46     0.00041
2008     47     0.00024
2008     48     0.00027
2008     49     0.00003
2008     50     0.00000
2008     51     0.00000
2008     52     0.00000
2008     53     0.00000
2008     54     0.00000
2008     55+    0.00000
2009     12-    0.00000
2009     13     0.00003
2009     14     0.00003
2009     15     0.00064
2009     16     0.00136
2009     17     0.00296
2009     18     0.00757
2009     19     0.01526
2009     20     0.02521
2009     21     0.03103
2009     22     0.03996
2009     23     0.05060
2009     24     0.06528
2009     25     0.08878
2009     26     0.10435
2009     27     0.12693
2009     28     0.13716
2009     29     0.15253
2009     30     0.15204
2009     31     0.15072
2009     32     0.13345
2009     33     0.11762
2009     34     0.10281
2009     35     0.08513
2009     36     0.06919
2009     37     0.05450
2009     38     0.04138
2009     39     0.03100
2009     40     0.02210
2009     41     0.01408
2009     42     0.00726
2009     43     0.00424
2009     44     0.00215
2009     45     0.00111
2009     46     0.00065
2009     47     0.00016
2009     48     0.00013
2009     49     0.00011
2009     50     0.00000
2009     51     0.00000
2009     52     0.00000
2009     53     0.00000
2009     54     0.00000
2009     55+    0.00000
2010     12-    0.00000
2010     13     0.00003
2010     14     0.00009
2010     15     0.00020
2010     16     0.00127
2010     17     0.00323
2010     18     0.00634
2010     19     0.01441
2010     20     0.02227
2010     21     0.03204
2010     22     0.04104
2010     23     0.05113
2010     24     0.06799
2010     25     0.08232
2010     26     0.10619
2010     27     0.12704
2010     28     0.14524
2010     29     0.15169
2010     30     0.15224
2010     31     0.15174
2010     32     0.13887
2010     33     0.12349
2010     34     0.10602
2010     35     0.08957
2010     36     0.07391
2010     37     0.05531
2010     38     0.04255
2010     39     0.03282
2010     40     0.02183
2010     41     0.01364
2010     42     0.00762
2010     43     0.00453
2010     44     0.00233
2010     45     0.00099
2010     46     0.00075
2010     47     0.00020
2010     48     0.00021
2010     49     0.00013
2010     50     0.00000
2010     51     0.00000
2010     52     0.00000
2010     53     0.00000
2010     54     0.00000
2010     55+    0.00000
2011     12-    0.00000
2011     13     0.00000
2011     14     0.00006
2011     15     0.00020
2011     16     0.00106
2011     17     0.00296
2011     18     0.00607
2011     19     0.01268
2011     20     0.01977
2011     21     0.02553
2011     22     0.03487
2011     23     0.04885
2011     24     0.06438
2011     25     0.08089
2011     26     0.09870
2011     27     0.11744
2011     28     0.12934
2011     29     0.14318
2011     30     0.14384
2011     31     0.14011
2011     32     0.12969
2011     33     0.11817
2011     34     0.10240
2011     35     0.08361
2011     36     0.06651
2011     37     0.05476
2011     38     0.04386
2011     39     0.03134
2011     40     0.02246
2011     41     0.01416
2011     42     0.00738
2011     43     0.00450
2011     44     0.00185
2011     45     0.00121
2011     46     0.00052
2011     47     0.00031
2011     48     0.00015
2011     49     0.00013
2011     50     0.00000
2011     51     0.00000
2011     52     0.00000
2011     53     0.00000
2011     54     0.00000
2011     55+    0.00000
2012     12-    0.00000
2012     13     0.00003
2012     14     0.00000
2012     15     0.00020
2012     16     0.00098
2012     17     0.00262
2012     18     0.00662
2012     19     0.01145
2012     20     0.01821
2012     21     0.02639
2012     22     0.03499
2012     23     0.04510
2012     24     0.06251
2012     25     0.07807
2012     26     0.09748
2012     27     0.11240
2012     28     0.13266
2012     29     0.14276
2012     30     0.14034
2012     31     0.13708
2012     32     0.12967
2012     33     0.11659
2012     34     0.09917
2012     35     0.08282
2012     36     0.06997
2012     37     0.05270
2012     38     0.04330
2012     39     0.03226
2012     40     0.02190
2012     41     0.01359
2012     42     0.00832
2012     43     0.00439
2012     44     0.00219
2012     45     0.00148
2012     46     0.00087
2012     47     0.00026
2012     48     0.00014
2012     49     0.00013
2012     50     0.00000
2012     51     0.00000
2012     52     0.00000
2012     53     0.00000
2012     54     0.00000
2012     55+    0.00000
2013     12-    0.00000
2013     13     0.00000
2013     14     0.00000
2013     15     0.00030
2013     16     0.00090
2013     17     0.00228
2013     18     0.00544
2013     19     0.01190
2013     20     0.01624
2013     21     0.02361
2013     22     0.03085
2013     23     0.04296
2013     24     0.05880
2013     25     0.07548
2013     26     0.09319
2013     27     0.10901
2013     28     0.12155
2013     29     0.13621
2013     30     0.13901
2013     31     0.13818
2013     32     0.12549
2013     33     0.11280
2013     34     0.09543
2013     35     0.08105
2013     36     0.06598
2013     37     0.05343
2013     38     0.04185
2013     39     0.03288
2013     40     0.02200
2013     41     0.01365
2013     42     0.00967
2013     43     0.00410
2013     44     0.00201
2013     45     0.00136
2013     46     0.00069
2013     47     0.00057
2013     48     0.00019
2013     49     0.00007
2013     50     0.00000
2013     51     0.00000
2013     52     0.00000
2013     53     0.00000
2013     54     0.00000
2013     55+    0.00000
2014     12-    0.00000
2014     13     0.00003
2014     14     0.00006
2014     15     0.00018
2014     16     0.00101
2014     17     0.00203
2014     18     0.00428
2014     19     0.01010
2014     20     0.01626
2014     21     0.02176
2014     22     0.03079
2014     23     0.04341
2014     24     0.05920
2014     25     0.07436
2014     26     0.09723
2014     27     0.11434
2014     28     0.12253
2014     29     0.13804
2014     30     0.13963
2014     31     0.13449
2014     32     0.12511
2014     33     0.11285
2014     34     0.10085
2014     35     0.08610
2014     36     0.06871
2014     37     0.05396
2014     38     0.04340
2014     39     0.03374
2014     40     0.02347
2014     41     0.01446
2014     42     0.00916
2014     43     0.00528
2014     44     0.00217
2014     45     0.00124
2014     46     0.00078
2014     47     0.00028
2014     48     0.00018
2014     49     0.00012
2014     50     0.00000
2014     51     0.00000
2014     52     0.00000
2014     53     0.00000
2014     54     0.00000
2014     55+    0.00000
2015     12-    0.00000
2015     13     0.00003
2015     14     0.00000
2015     15     0.00030
2015     16     0.00071
2015     17     0.00139
2015     18     0.00416
2015     19     0.01006
2015     20     0.01481
2015     21     0.02260
2015     22     0.03175
2015     23     0.04195
2015     24     0.05847
2015     25     0.07643
2015     26     0.09479
2015     27     0.11130
2015     28     0.13174
2015     29     0.13647
2015     30     0.14152
2015     31     0.13842
2015     32     0.13268
2015     33     0.11545
2015     34     0.10015
2015     35     0.08850
2015     36     0.06839
2015     37     0.05599
2015     38     0.04324
2015     39     0.03429
2015     40     0.02400
2015     41     0.01481
2015     42     0.00917
2015     43     0.00513
2015     44     0.00223
2015     45     0.00134
2015     46     0.00079
2015     47     0.00038
2015     48     0.00023
2015     49     0.00014
2015     50     0.00000
2015     51     0.00000
2015     52     0.00000
2015     53     0.00000
2015     54     0.00000
2015     55+    0.00000
2016     12-    0.00000
2016     13     0.00000
2016     14     0.00000
2016     15     0.00018
2016     16     0.00047
2016     17     0.00139
2016     18     0.00516
2016     19     0.01005
2016     20     0.01535
2016     21     0.02380
2016     22     0.03248
2016     23     0.04399
2016     24     0.05860
2016     25     0.07993
2016     26     0.09778
2016     27     0.11856
2016     28     0.13644
2016     29     0.14469
2016     30     0.14593
2016     31     0.14518
2016     32     0.13236
2016     33     0.11884
2016     34     0.10466
2016     35     0.09048
2016     36     0.07534
2016     37     0.06054
2016     38     0.04729
2016     39     0.03531
2016     40     0.02454
2016     41     0.01644
2016     42     0.00935
2016     43     0.00503
2016     44     0.00303
2016     45     0.00130
2016     46     0.00083
2016     47     0.00042
2016     48     0.00010
2016     49     0.00023
2016     50     0.00000
2016     51     0.00000
2016     52     0.00000
2016     53     0.00000
2016     54     0.00000
2016     55+    0.00000
2017     12-    0.00000
2017     13     0.00003
2017     14     0.00006
2017     15     0.00009
2017     16     0.00035
2017     17     0.00115
2017     18     0.00389
2017     19     0.00818
2017     20     0.01465
2017     21     0.02179
2017     22     0.03071
2017     23     0.04452
2017     24     0.05823
2017     25     0.07456
2017     26     0.09769
2017     27     0.11374
2017     28     0.13212
2017     29     0.14461
2017     30     0.14375
2017     31     0.14098
2017     32     0.13093
2017     33     0.11875
2017     34     0.10151
2017     35     0.09126
2017     36     0.07304
2017     37     0.06047
2017     38     0.04412
2017     39     0.03559
2017     40     0.02662
2017     41     0.01670
2017     42     0.00996
2017     43     0.00577
2017     44     0.00304
2017     45     0.00186
2017     46     0.00085
2017     47     0.00048
2017     48     0.00037
2017     49     0.00005
2017     50     0.00009
2017     51     0.00002
2017     52     0.00002
2017     53     0.00000
2017     54     0.00000
2017     55+    0.00003
2018     12-    0.00000
2018     13     0.00000
2018     14     0.00000
2018     15     0.00018
2018     16     0.00024
2018     17     0.00097
2018     18     0.00351
2018     19     0.00697
2018     20     0.01308
2018     21     0.01942
2018     22     0.02789
2018     23     0.03886
2018     24     0.05601
2018     25     0.07441
2018     26     0.09325
2018     27     0.10955
2018     28     0.12766
2018     29     0.14319
2018     30     0.14090
2018     31     0.14070
2018     32     0.13241
2018     33     0.11938
2018     34     0.10638
2018     35     0.09053
2018     36     0.07274
2018     37     0.06045
2018     38     0.04710
2018     39     0.03666
2018     40     0.02666
2018     41     0.01798
2018     42     0.01061
2018     43     0.00568
2018     44     0.00344
2018     45     0.00139
2018     46     0.00104
2018     47     0.00054
2018     48     0.00029
2018     49     0.00032
2018     50     0.00023
2018     51     0.00002
2018     52     0.00005
2018     53     0.00005
2018     54     0.00002
2018     55+    0.00003
2019     12-    0.00000
2019     13     0.00000
2019     14     0.00003
2019     15     0.00006
2019     16     0.00018
2019     17     0.00088
2019     18     0.00219
2019     19     0.00655
2019     20     0.01121
2019     21     0.01649
2019     22     0.02554
2019     23     0.03670
2019     24     0.05112
2019     25     0.07054
2019     26     0.09252
2019     27     0.11131
2019     28     0.12619
2019     29     0.13690
2019     30     0.13891
2019     31     0.14071
2019     32     0.13465
2019     33     0.11910
2019     34     0.10333
2019     35     0.09110
2019     36     0.07284
2019     37     0.06049
2019     38     0.04735
2019     39     0.03501
2019     40     0.02600
2019     41     0.01713
2019     42     0.01037
2019     43     0.00673
2019     44     0.00397
2019     45     0.00196
2019     46     0.00139
2019     47     0.00040
2019     48     0.00026
2019     49     0.00016
2019     50     0.00013
2019     51     0.00000
2019     52     0.00002
2019     53     0.00000
2019     54     0.00000
2019     55+    0.00000
2020     12-    0.00000
2020     13     0.00000
2020     14     0.00003
2020     15     0.00006
2020     16     0.00009
2020     17     0.00061
2020     18     0.00217
2020     19     0.00511
2020     20     0.00878
2020     21     0.01472
2020     22     0.02223
2020     23     0.03199
2020     24     0.04648
2020     25     0.06725
2020     26     0.08924
2020     27     0.10518
2020     28     0.12898
2020     29     0.13850
2020     30     0.14150
2020     31     0.14253
2020     32     0.13226
2020     33     0.11631
2020     34     0.10471
2020     35     0.08968
2020     36     0.07577
2020     37     0.06022
2020     38     0.04637
2020     39     0.03650
2020     40     0.02694
2020     41     0.01691
2020     42     0.01086
2020     43     0.00612
2020     44     0.00371
2020     45     0.00197
2020     46     0.00119
2020     47     0.00040
2020     48     0.00017
2020     49     0.00026
2020     50     0.00021
2020     51     0.00003
2020     52     0.00003
2020     53     0.00002
2020     54     0.00000
2020     55+    0.00002
