"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"denmark",1960,12,0.5,0.000217786716598255,0.000217763003653474,0.999782236996346,212,976073,975967,62239041.1660333,63.7647401024649
"denmark",1960,13,0.5,0.000250878347797659,0.000250846881772034,0.999749153118228,245,975861,975738.5,61263074.1660333,62.7784839910943
"denmark",1960,14,0.5,0.000283969978997062,0.000283929665246524,0.999716070334754,277,975616,975477.5,60287335.6660333,61.7941235752932
"denmark",1960,15,0.5,0.000317061610196466,0.00031701135413127,0.999682988645869,309,975339,975184.5,59311858.1660333,60.8115313404193
"denmark",1960,16,0.5,0.000350153241395869,0.000350091948480596,0.999649908051519,342,975030,974859,58336673.6660333,59.8306448683971
"denmark",1960,17,0.5,0.000383244872595273,0.00038317144834882,0.999616828551651,373,974688,974501.5,57361814.6660333,58.8514628948271
"denmark",1960,18,0.5,0.00039400991024728,0.000393932303631481,0.999606067696369,384,974315,974123,56387313.1660333,57.8738017643506
"denmark",1960,19,0.5,0.000404774947899288,0.00040469304309657,0.999595306956903,394,973931,973734,55413190.1660333,56.8964230176812
"denmark",1960,20,0.5,0.000415539985551295,0.000415453666745957,0.999584546333254,404,973537,973335,54439456.1660333,55.9192472048143
"denmark",1960,21,0.5,0.000426305023203303,0.00042621417458151,0.999573785825418,415,973133,972925.5,53466121.1660333,54.9422547236948
"denmark",1960,22,0.5,0.00043707006085531,0.000436974566605101,0.999563025433395,425,972718,972505.5,52493195.6660333,53.9654819444415
"denmark",1960,23,0.5,0.000477251654939193,0.000477137797537438,0.999522862202463,464,972293,972061,51520690.1660333,52.9888522966156
"denmark",1960,24,0.5,0.000517433249023076,0.000517299415064548,0.999482700584935,503,971829,971577.5,50548629.1660333,52.0139131123204
"denmark",1960,25,0.5,0.000557614843106958,0.000557459419283647,0.999442540580716,541,971326,971055.5,49577051.6660333,51.0405895302229
"denmark",1960,26,0.5,0.000597796437190841,0.000597617810291944,0.999402382189708,581,970785,970494.5,48605996.1660333,50.0687548386442
"denmark",1960,27,0.5,0.000637978031274723,0.000637774588186639,0.999362225411813,618,970204,969895,47635501.6660333,49.098438746937
"denmark",1960,28,0.5,0.00070593802439243,0.000705688938065044,0.999294311061935,685,969586,969243.5,46665606.6660333,48.1294146842397
"denmark",1960,29,0.5,0.000773898017510138,0.000773598674269955,0.99922640132573,749,968901,968526.5,45696363.1660333,47.163088041021
"denmark",1960,30,0.5,0.000841858010627845,0.000841503797271491,0.999158496202729,815,968152,967744.5,44727836.6660333,46.199188418795
"denmark",1960,31,0.5,0.000909818003745551,0.00090940430753971,0.99909059569246,880,967337,966897,43760092.1660333,45.237690862681
"denmark",1960,32,0.5,0.000977777996863259,0.000977300205544603,0.999022699794455,944,966457,965985,42793195.1660333,44.2784264235587
"denmark",1960,33,0.5,0.00107142747348807,0.00107085380239608,0.998929146197604,1034,965513,964996,41827210.1660333,43.3212294045065
"denmark",1960,34,0.5,0.00116507695011288,0.00116439864310297,0.998835601356897,1123,964479,963917.5,40862214.1660333,42.3671372482275
"denmark",1960,35,0.5,0.00125872642673769,0.00125793472889451,0.998742065271106,1212,963356,962750,39898296.6660333,41.415942461596
"denmark",1960,36,0.5,0.00135237590336251,0.0013514620609997,0.998648537939,1300,962144,961494,38935546.6660333,40.4674837301207
"denmark",1960,37,0.5,0.00144602537998732,0.00144498064064733,0.998555019359353,1389,960844,960149.5,37974052.6660333,39.5215588233191
"denmark",1960,38,0.5,0.00158046281765013,0.00157921487245663,0.998420785127543,1515,959455,958697.5,37013903.1660333,38.5780502118737
"denmark",1960,39,0.5,0.00171490025531294,0.00171343107362014,0.99828656892638,1641,957940,957119.5,36055205.6660333,37.63827135941
"denmark",1960,40,0.5,0.00184933769297575,0.00184762924777048,0.99815237075223,1767,956299,955415.5,35098086.1660333,36.7020002802819
"denmark",1960,41,0.5,0.00198377513063857,0.00198180939853932,0.998018190601461,1892,954532,953586,34142670.6660333,35.7690162991217
"denmark",1960,42,0.5,0.00211821256830138,0.00211597152955734,0.997884028470443,2015,952640,951632.5,33189084.6660333,34.8390626742875
"denmark",1960,43,0.5,0.00233994251133807,0.00233720804510677,0.997662791954893,2222,950625,949514,32237452.1660333,33.9118497473065
"denmark",1960,44,0.5,0.00256167245437475,0.00255839556864695,0.997441604431353,2427,948403,947189.5,31287938.1660333,32.9901298984011
"denmark",1960,45,0.5,0.00278340239741144,0.00277953411644973,0.99722046588355,2629,945976,944661.5,30340748.6660333,32.0734867121716
"denmark",1960,46,0.5,0.00300513234044813,0.00300062370477975,0.99699937629522,2831,943347,941931.5,29396087.1660333,31.1614784019383
"denmark",1960,47,0.5,0.00322686228348481,0.00322166434989445,0.996778335650106,3030,940516,939001,28454155.6660333,30.2537709789448
"denmark",1960,48,0.5,0.00357327014784913,0.00356689740384233,0.996433102596158,3344,937486,935814,27515154.6660333,29.3499366028221
"denmark",1960,49,0.5,0.00391967801221345,0.00391201110026682,0.996087988899733,3654,934142,932315,26579340.6660333,28.4532123232156
