"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"sweden",2080,21,0.5,6.66609595855348e-05,6.6658737817821e-05,0.999933341262182,67,999082,999048.5,70171017.5893556,70.2354937726388
"sweden",2080,22,0.5,7.17356618567166e-05,7.17330889464103e-05,0.999928266911054,72,999015,998979,69171969.0893556,69.2401706574531
"sweden",2080,23,0.5,7.43602228347612e-05,7.435745821618e-05,0.999925642541784,74,998943,998906,68172990.0893556,68.2451251866779
"sweden",2080,24,0.5,7.69847838128057e-05,7.69818205983976e-05,0.999923018179402,77,998869,998830.5,67174084.0893556,67.2501440022221
"sweden",2080,25,0.5,7.96093447908503e-05,7.96061760930902e-05,0.999920393823907,79,998792,998752.5,66175253.5893556,66.255289979651
"sweden",2080,26,0.5,8.22339057688949e-05,8.22305247002851e-05,0.9999177694753,82,998713,998672,65176501.0893556,65.2604913417124
"sweden",2080,27,0.5,8.48584667469394e-05,8.48548664200092e-05,0.99991514513358,85,998631,998588.5,64177829.0893556,64.2658089818517
"sweden",2080,28,0.5,8.72711055014364e-05,8.7267297544671e-05,0.999912732702455,87,998546,998502.5,63179240.5893556,63.2712369679069
"sweden",2080,29,0.5,8.96837442559335e-05,8.9679722849269e-05,0.999910320277151,90,998459,998414,62180738.0893556,62.2767064940629
"sweden",2080,30,0.5,9.20963830104305e-05,9.20921423338241e-05,0.999907907857666,92,998369,998323,61182324.0893556,61.2822754806645
"sweden",2080,31,0.5,9.45090217649275e-05,9.45045559983576e-05,0.999905495444002,94,998277,998230,60184001.0893556,60.2878771016016
"sweden",2080,32,0.5,9.69216605194245e-05,9.69169638428904e-05,0.999903083036157,97,998183,998134.5,59185771.0893556,59.2935073922874
"sweden",2080,33,0.5,0.000101238089344849,0.00010123296502887,0.999898767034971,101,998086,998035.5,58187636.5893556,58.2992212989217
"sweden",2080,34,0.5,0.000105554518170274,0.000105548947586121,0.999894451052414,105,997985,997932.5,57189601.0893556,57.3050708070317
"sweden",2080,35,0.5,0.000109870946995699,0.000109864911514764,0.999890135088485,110,997880,997825,56191668.5893556,56.3110480111392
"sweden",2080,36,0.5,0.000114187375821124,0.000114180856814919,0.999885819143185,114,997770,997713,55193843.5893556,55.3172009474684
"sweden",2080,37,0.5,0.000118503804646549,0.000118496783486708,0.999881503216513,118,997656,997597,54196130.5893556,54.3234647908253
"sweden",2080,38,0.5,0.000129595477554484,0.000129587080604686,0.999870412919395,129,997538,997473.5,53198533.5893556,53.3298316348405
"sweden",2080,39,0.5,0.00014068715046242,0.000140677254721369,0.999859322745279,141,997409,997338.5,52201060.0893556,52.3366643867817
"sweden",2080,40,0.5,0.000151778823370356,0.000151767305838803,0.999848232694161,151,997268,997192.5,51203721.5893556,51.3439933792677
"sweden",2080,41,0.5,0.000162870496278292,0.000162857233959033,0.999837142766041,162,997117,997036,50206529.0893556,50.3516930203332
"sweden",2080,42,0.5,0.000173962169186228,0.000173947039084107,0.999826052960916,174,996955,996868,49209493.0893556,49.3597936610535
"sweden",2080,43,0.5,0.000203469844409985,0.000203449146526891,0.999796550853473,203,996781,996679.5,48212625.0893556,48.3683227201919
"sweden",2080,44,0.5,0.000232977519633743,0.000232950383532467,0.999767049616468,232,996578,996462,47215945.5893556,47.3780733563811
"sweden",2080,45,0.5,0.000262485194857501,0.000262450750139355,0.999737549249861,261,996346,996215.5,46219483.5893556,46.3889889549971
"sweden",2080,46,0.5,0.000291992870081258,0.000291950246386077,0.999708049753614,291,996085,995939.5,45223268.0893556,45.4010130554677
"sweden",2080,47,0.5,0.000321500545305016,0.000321448872311148,0.999678551127689,320,995794,995634,44227328.5893556,44.4141344388052
"sweden",2080,48,0.5,0.000373846154037895,0.000373776286624283,0.999626223713376,372,995474,995288,43231694.5893556,43.428250852715
"sweden",2080,49,0.5,0.000426191762770774,0.00042610096241063,0.999573899037589,424,995102,994890,42236406.5893556,42.4442987647051
