"LocID","Location","VarID","Variant","Time","MidPeriod","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
752,"Sweden",2,"Medium",2020,2020.5,0,0,1,63.167,59.309,122.476
752,"Sweden",2,"Medium",2020,2020.5,1,1,1,62.282,58.727,121.009
752,"Sweden",2,"Medium",2020,2020.5,2,2,1,61.641,58.307,119.948
752,"Sweden",2,"Medium",2020,2020.5,3,3,1,61.207,58.022,119.229
752,"Sweden",2,"Medium",2020,2020.5,4,4,1,60.943,57.845,118.788
752,"Sweden",2,"Medium",2020,2020.5,5,5,1,60.81,57.749,118.559
752,"Sweden",2,"Medium",2020,2020.5,6,6,1,60.772,57.707,118.479
752,"Sweden",2,"Medium",2020,2020.5,7,7,1,60.789,57.692,118.481
752,"Sweden",2,"Medium",2020,2020.5,8,8,1,60.825,57.678,118.503
752,"Sweden",2,"Medium",2020,2020.5,9,9,1,60.842,57.637,118.479
752,"Sweden",2,"Medium",2020,2020.5,10,10,1,60.917,57.629,118.546
752,"Sweden",2,"Medium",2020,2020.5,11,11,1,61.128,57.711,118.839
752,"Sweden",2,"Medium",2020,2020.5,12,12,1,60.86,57.429,118.289
752,"Sweden",2,"Medium",2020,2020.5,13,13,1,59.845,56.585,116.43
752,"Sweden",2,"Medium",2020,2020.5,14,14,1,58.39,55.407,113.797
752,"Sweden",2,"Medium",2020,2020.5,15,15,1,57.176,54.447,111.623
752,"Sweden",2,"Medium",2020,2020.5,16,16,1,56.19,53.738,109.928
752,"Sweden",2,"Medium",2020,2020.5,17,17,1,55.271,52.944,108.215
752,"Sweden",2,"Medium",2020,2020.5,18,18,1,54.446,51.999,106.445
752,"Sweden",2,"Medium",2020,2020.5,19,19,1,53.867,51.148,105.015
752,"Sweden",2,"Medium",2020,2020.5,20,20,1,53.328,50.367,103.695
752,"Sweden",2,"Medium",2020,2020.5,21,21,1,52.47,49.26,101.73
752,"Sweden",2,"Medium",2020,2020.5,22,22,1,53.543,50.162,103.705
752,"Sweden",2,"Medium",2020,2020.5,23,23,1,57.516,54.105,111.621
752,"Sweden",2,"Medium",2020,2020.5,24,24,1,63.19,59.845,123.035
752,"Sweden",2,"Medium",2020,2020.5,25,25,1,68.563,65.26,133.823
752,"Sweden",2,"Medium",2020,2020.5,26,26,1,74.239,70.966,145.205
752,"Sweden",2,"Medium",2020,2020.5,27,27,1,77.818,74.618,152.436
752,"Sweden",2,"Medium",2020,2020.5,28,28,1,77.971,74.898,152.869
752,"Sweden",2,"Medium",2020,2020.5,29,29,1,75.864,72.947,148.811
752,"Sweden",2,"Medium",2020,2020.5,30,30,1,74.051,71.297,145.348
752,"Sweden",2,"Medium",2020,2020.5,31,31,1,72.081,69.519,141.6
752,"Sweden",2,"Medium",2020,2020.5,32,32,1,70.211,67.742,137.953
752,"Sweden",2,"Medium",2020,2020.5,33,33,1,68.843,66.309,135.152
752,"Sweden",2,"Medium",2020,2020.5,34,34,1,67.795,65.101,132.896
752,"Sweden",2,"Medium",2020,2020.5,35,35,1,66.495,63.663,130.158
752,"Sweden",2,"Medium",2020,2020.5,36,36,1,65.08,62.097,127.177
752,"Sweden",2,"Medium",2020,2020.5,37,37,1,63.886,60.843,124.729
752,"Sweden",2,"Medium",2020,2020.5,38,38,1,63.033,60.08,123.113
752,"Sweden",2,"Medium",2020,2020.5,39,39,1,62.469,59.704,122.173
752,"Sweden",2,"Medium",2020,2020.5,40,40,1,61.961,59.361,121.322
752,"Sweden",2,"Medium",2020,2020.5,41,41,1,61.478,59.037,120.515
752,"Sweden",2,"Medium",2020,2020.5,42,42,1,61.482,59.198,120.68
752,"Sweden",2,"Medium",2020,2020.5,43,43,1,62.153,60.015,122.168
752,"Sweden",2,"Medium",2020,2020.5,44,44,1,63.263,61.254,124.517
752,"Sweden",2,"Medium",2020,2020.5,45,45,1,64.341,62.471,126.812
752,"Sweden",2,"Medium",2020,2020.5,46,46,1,65.411,63.699,129.11
752,"Sweden",2,"Medium",2020,2020.5,47,47,1,66.462,64.818,131.28
752,"Sweden",2,"Medium",2020,2020.5,48,48,1,67.419,65.704,133.123
752,"Sweden",2,"Medium",2020,2020.5,49,49,1,68.232,66.364,134.596
752,"Sweden",2,"Medium",2020,2020.5,50,50,1,69.008,67.008,136.016
752,"Sweden",2,"Medium",2020,2020.5,51,51,1,69.82,67.688,137.508
752,"Sweden",2,"Medium",2020,2020.5,52,52,1,69.913,67.712,137.625
752,"Sweden",2,"Medium",2020,2020.5,53,53,1,68.949,66.786,135.735
752,"Sweden",2,"Medium",2020,2020.5,54,54,1,67.283,65.238,132.521
752,"Sweden",2,"Medium",2020,2020.5,55,55,1,65.612,63.683,129.295
752,"Sweden",2,"Medium",2020,2020.5,56,56,1,63.799,61.99,125.789
752,"Sweden",2,"Medium",2020,2020.5,57,57,1,62.164,60.541,122.705
752,"Sweden",2,"Medium",2020,2020.5,58,58,1,60.941,59.586,120.527
752,"Sweden",2,"Medium",2020,2020.5,59,59,1,59.978,58.948,118.926
752,"Sweden",2,"Medium",2020,2020.5,60,60,1,58.947,58.256,117.203
752,"Sweden",2,"Medium",2020,2020.5,61,61,1,57.976,57.654,115.63
752,"Sweden",2,"Medium",2020,2020.5,62,62,1,56.899,56.901,113.8
752,"Sweden",2,"Medium",2020,2020.5,63,63,1,55.621,55.863,111.484
752,"Sweden",2,"Medium",2020,2020.5,64,64,1,54.292,54.724,109.016
752,"Sweden",2,"Medium",2020,2020.5,65,65,1,52.963,53.599,106.562
752,"Sweden",2,"Medium",2020,2020.5,66,66,1,51.392,52.217,103.609
752,"Sweden",2,"Medium",2020,2020.5,67,67,1,50.804,51.889,102.693
752,"Sweden",2,"Medium",2020,2020.5,68,68,1,51.741,53.198,104.939
752,"Sweden",2,"Medium",2020,2020.5,69,69,1,53.521,55.411,108.932
752,"Sweden",2,"Medium",2020,2020.5,70,70,1,55.024,57.341,112.365
752,"Sweden",2,"Medium",2020,2020.5,71,71,1,56.6,59.379,115.979
752,"Sweden",2,"Medium",2020,2020.5,72,72,1,56.814,59.913,116.727
752,"Sweden",2,"Medium",2020,2020.5,73,73,1,54.877,58.069,112.946
752,"Sweden",2,"Medium",2020,2020.5,74,74,1,51.489,54.643,106.132
752,"Sweden",2,"Medium",2020,2020.5,75,75,1,48.212,51.356,99.568
752,"Sweden",2,"Medium",2020,2020.5,76,76,1,44.823,47.923,92.746
752,"Sweden",2,"Medium",2020,2020.5,77,77,1,41.278,44.524,85.802
752,"Sweden",2,"Medium",2020,2020.5,78,78,1,37.741,41.441,79.182
752,"Sweden",2,"Medium",2020,2020.5,79,79,1,34.227,38.57,72.797
752,"Sweden",2,"Medium",2020,2020.5,80,80,1,30.571,35.496,66.067
752,"Sweden",2,"Medium",2020,2020.5,81,81,1,26.788,32.266,59.054
752,"Sweden",2,"Medium",2020,2020.5,82,82,1,23.433,29.416,52.849
752,"Sweden",2,"Medium",2020,2020.5,83,83,1,20.762,27.161,47.923
752,"Sweden",2,"Medium",2020,2020.5,84,84,1,18.579,25.305,43.884
752,"Sweden",2,"Medium",2020,2020.5,85,85,1,16.43,23.453,39.883
752,"Sweden",2,"Medium",2020,2020.5,86,86,1,14.404,21.697,36.101
752,"Sweden",2,"Medium",2020,2020.5,87,87,1,12.506,19.877,32.383
752,"Sweden",2,"Medium",2020,2020.5,88,88,1,10.693,17.877,28.57
752,"Sweden",2,"Medium",2020,2020.5,89,89,1,8.991,15.794,24.785
752,"Sweden",2,"Medium",2020,2020.5,90,90,1,7.313,13.701,21.014
752,"Sweden",2,"Medium",2020,2020.5,91,91,1,6.118,12.223,18.341
752,"Sweden",2,"Medium",2020,2020.5,92,92,1,5.186,10.768,15.954
752,"Sweden",2,"Medium",2020,2020.5,93,93,1,4.001,8.78,12.781
752,"Sweden",2,"Medium",2020,2020.5,94,94,1,2.56,6.261,8.821
752,"Sweden",2,"Medium",2020,2020.5,95,95,1,1.688,4.675,6.363
752,"Sweden",2,"Medium",2020,2020.5,96,96,1,1.443,4.136,5.579
752,"Sweden",2,"Medium",2020,2020.5,97,97,1,1.144,3.393,4.537
752,"Sweden",2,"Medium",2020,2020.5,98,98,1,0.791,2.448,3.239
752,"Sweden",2,"Medium",2020,2020.5,99,99,1,0.384,1.299,1.683
752,"Sweden",2,"Medium",2020,2020.5,100,100,-1,0.438,1.832,2.27
752,"Sweden",2,"Medium",2021,2021.5,0,0,1,63.621,59.734,123.355
752,"Sweden",2,"Medium",2021,2021.5,1,1,1,63.091,59.312,122.403
752,"Sweden",2,"Medium",2021,2021.5,2,2,1,62.344,58.817,121.161
752,"Sweden",2,"Medium",2021,2021.5,3,3,1,61.783,58.443,120.226
752,"Sweden",2,"Medium",2021,2021.5,4,4,1,61.383,58.174,119.557
752,"Sweden",2,"Medium",2021,2021.5,5,5,1,61.116,57.991,119.107
752,"Sweden",2,"Medium",2021,2021.5,6,6,1,60.943,57.864,118.807
752,"Sweden",2,"Medium",2021,2021.5,7,7,1,60.824,57.764,118.588
752,"Sweden",2,"Medium",2021,2021.5,8,8,1,60.801,57.727,118.528
752,"Sweden",2,"Medium",2021,2021.5,9,9,1,60.876,57.758,118.634
752,"Sweden",2,"Medium",2021,2021.5,10,10,1,60.982,57.805,118.787
752,"Sweden",2,"Medium",2021,2021.5,11,11,1,61.124,57.869,118.993
752,"Sweden",2,"Medium",2021,2021.5,12,12,1,61.393,58.018,119.411
752,"Sweden",2,"Medium",2021,2021.5,13,13,1,61.185,57.802,118.987
752,"Sweden",2,"Medium",2021,2021.5,14,14,1,60.228,57.021,117.249
752,"Sweden",2,"Medium",2021,2021.5,15,15,1,58.829,55.902,114.731
752,"Sweden",2,"Medium",2021,2021.5,16,16,1,57.67,55,112.67
752,"Sweden",2,"Medium",2021,2021.5,17,17,1,56.739,54.349,111.088
752,"Sweden",2,"Medium",2021,2021.5,18,18,1,55.856,53.592,109.448
752,"Sweden",2,"Medium",2021,2021.5,19,19,1,55.039,52.654,107.693
752,"Sweden",2,"Medium",2021,2021.5,20,20,1,54.45,51.788,106.238
752,"Sweden",2,"Medium",2021,2021.5,21,21,1,53.897,50.99,104.887
752,"Sweden",2,"Medium",2021,2021.5,22,22,1,53.023,49.861,102.884
752,"Sweden",2,"Medium",2021,2021.5,23,23,1,54.074,50.738,104.812
752,"Sweden",2,"Medium",2021,2021.5,24,24,1,58.023,54.655,112.678
752,"Sweden",2,"Medium",2021,2021.5,25,25,1,63.67,60.367,124.037
752,"Sweden",2,"Medium",2021,2021.5,26,26,1,69.014,65.751,134.765
752,"Sweden",2,"Medium",2021,2021.5,27,27,1,74.656,71.422,146.078
752,"Sweden",2,"Medium",2021,2021.5,28,28,1,78.204,75.04,153.244
752,"Sweden",2,"Medium",2021,2021.5,29,29,1,78.33,75.29,153.62
752,"Sweden",2,"Medium",2021,2021.5,30,30,1,76.201,73.312,149.513
752,"Sweden",2,"Medium",2021,2021.5,31,31,1,74.363,71.633,145.996
752,"Sweden",2,"Medium",2021,2021.5,32,32,1,72.368,69.827,142.195
752,"Sweden",2,"Medium",2021,2021.5,33,33,1,70.474,68.023,138.497
752,"Sweden",2,"Medium",2021,2021.5,34,34,1,69.085,66.567,135.652
752,"Sweden",2,"Medium",2021,2021.5,35,35,1,68.017,65.337,133.354
752,"Sweden",2,"Medium",2021,2021.5,36,36,1,66.698,63.879,130.577
752,"Sweden",2,"Medium",2021,2021.5,37,37,1,65.263,62.293,127.556
752,"Sweden",2,"Medium",2021,2021.5,38,38,1,64.051,61.02,125.071
752,"Sweden",2,"Medium",2021,2021.5,39,39,1,63.179,60.24,123.419
752,"Sweden",2,"Medium",2021,2021.5,40,40,1,62.598,59.847,122.445
752,"Sweden",2,"Medium",2021,2021.5,41,41,1,62.073,59.489,121.562
752,"Sweden",2,"Medium",2021,2021.5,42,42,1,61.573,59.15,120.723
752,"Sweden",2,"Medium",2021,2021.5,43,43,1,61.558,59.295,120.853
752,"Sweden",2,"Medium",2021,2021.5,44,44,1,62.211,60.096,122.307
752,"Sweden",2,"Medium",2021,2021.5,45,45,1,63.301,61.319,124.62
752,"Sweden",2,"Medium",2021,2021.5,46,46,1,64.36,62.52,126.88
752,"Sweden",2,"Medium",2021,2021.5,47,47,1,65.409,63.732,129.141
752,"Sweden",2,"Medium",2021,2021.5,48,48,1,66.439,64.834,131.273
752,"Sweden",2,"Medium",2021,2021.5,49,49,1,67.371,65.703,133.074
752,"Sweden",2,"Medium",2021,2021.5,50,50,1,68.159,66.345,134.504
752,"Sweden",2,"Medium",2021,2021.5,51,51,1,68.91,66.97,135.88
752,"Sweden",2,"Medium",2021,2021.5,52,52,1,69.695,67.631,137.326
752,"Sweden",2,"Medium",2021,2021.5,53,53,1,69.761,67.637,137.398
752,"Sweden",2,"Medium",2021,2021.5,54,54,1,68.772,66.695,135.467
752,"Sweden",2,"Medium",2021,2021.5,55,55,1,67.083,65.131,132.214
752,"Sweden",2,"Medium",2021,2021.5,56,56,1,65.386,63.558,128.944
752,"Sweden",2,"Medium",2021,2021.5,57,57,1,63.545,61.846,125.391
752,"Sweden",2,"Medium",2021,2021.5,58,58,1,61.882,60.377,122.259
752,"Sweden",2,"Medium",2021,2021.5,59,59,1,60.627,59.4,120.027
752,"Sweden",2,"Medium",2021,2021.5,60,60,1,59.632,58.738,118.37
752,"Sweden",2,"Medium",2021,2021.5,61,61,1,58.564,58.02,116.584
752,"Sweden",2,"Medium",2021,2021.5,62,62,1,57.55,57.386,114.936
752,"Sweden",2,"Medium",2021,2021.5,63,63,1,56.434,56.604,113.038
752,"Sweden",2,"Medium",2021,2021.5,64,64,1,55.124,55.542,110.666
752,"Sweden",2,"Medium",2021,2021.5,65,65,1,53.764,54.381,108.145
752,"Sweden",2,"Medium",2021,2021.5,66,66,1,52.4,53.228,105.628
752,"Sweden",2,"Medium",2021,2021.5,67,67,1,50.794,51.818,102.612
752,"Sweden",2,"Medium",2021,2021.5,68,68,1,50.144,51.444,101.588
752,"Sweden",2,"Medium",2021,2021.5,69,69,1,50.978,52.679,103.657
752,"Sweden",2,"Medium",2021,2021.5,70,70,1,52.628,54.801,107.429
752,"Sweden",2,"Medium",2021,2021.5,71,71,1,54.006,56.639,110.645
752,"Sweden",2,"Medium",2021,2021.5,72,72,1,55.457,58.581,114.038
752,"Sweden",2,"Medium",2021,2021.5,73,73,1,55.553,59.023,114.576
752,"Sweden",2,"Medium",2021,2021.5,74,74,1,53.51,57.098,110.608
752,"Sweden",2,"Medium",2021,2021.5,75,75,1,50.029,53.596,103.625
752,"Sweden",2,"Medium",2021,2021.5,76,76,1,46.662,50.231,96.893
752,"Sweden",2,"Medium",2021,2021.5,77,77,1,43.188,46.72,89.908
752,"Sweden",2,"Medium",2021,2021.5,78,78,1,39.579,43.244,82.823
752,"Sweden",2,"Medium",2021,2021.5,79,79,1,36.006,40.082,76.088
752,"Sweden",2,"Medium",2021,2021.5,80,80,1,32.478,37.134,69.612
752,"Sweden",2,"Medium",2021,2021.5,81,81,1,28.819,33.991,62.81
752,"Sweden",2,"Medium",2021,2021.5,82,82,1,25.045,30.703,55.748
752,"Sweden",2,"Medium",2021,2021.5,83,83,1,21.712,27.788,49.5
752,"Sweden",2,"Medium",2021,2021.5,84,84,1,19.072,25.456,44.528
752,"Sweden",2,"Medium",2021,2021.5,85,85,1,16.931,23.522,40.453
752,"Sweden",2,"Medium",2021,2021.5,86,86,1,14.795,21.573,36.368
752,"Sweden",2,"Medium",2021,2021.5,87,87,1,12.861,19.826,32.687
752,"Sweden",2,"Medium",2021,2021.5,88,88,1,11.124,18.05,29.174
752,"Sweden",2,"Medium",2021,2021.5,89,89,1,9.412,16.041,25.453
752,"Sweden",2,"Medium",2021,2021.5,90,90,1,7.744,13.877,21.621
752,"Sweden",2,"Medium",2021,2021.5,91,91,1,6.22,11.888,18.108
752,"Sweden",2,"Medium",2021,2021.5,92,92,1,5.209,10.592,15.801
752,"Sweden",2,"Medium",2021,2021.5,93,93,1,4.399,9.281,13.68
752,"Sweden",2,"Medium",2021,2021.5,94,94,1,3.375,7.514,10.889
752,"Sweden",2,"Medium",2021,2021.5,95,95,1,2.136,5.288,7.424
752,"Sweden",2,"Medium",2021,2021.5,96,96,1,1.481,4.17,5.651
752,"Sweden",2,"Medium",2021,2021.5,97,97,1,1.177,3.428,4.605
752,"Sweden",2,"Medium",2021,2021.5,98,98,1,0.815,2.481,3.296
752,"Sweden",2,"Medium",2021,2021.5,99,99,1,0.398,1.33,1.728
752,"Sweden",2,"Medium",2021,2021.5,100,100,-1,0.463,1.919,2.382
752,"Sweden",2,"Medium",2022,2022.5,0,0,1,63.654,59.857,123.511
752,"Sweden",2,"Medium",2022,2022.5,1,1,1,62.827,59.256,122.083
752,"Sweden",2,"Medium",2022,2022.5,2,2,1,63.009,59.303,122.312
752,"Sweden",2,"Medium",2022,2022.5,3,3,1,62.401,58.894,121.295
752,"Sweden",2,"Medium",2022,2022.5,4,4,1,61.92,58.568,120.488
752,"Sweden",2,"Medium",2022,2022.5,5,5,1,61.553,58.316,119.869
752,"Sweden",2,"Medium",2022,2022.5,6,6,1,61.283,58.126,119.409
752,"Sweden",2,"Medium",2022,2022.5,7,7,1,61.069,57.968,119.037
752,"Sweden",2,"Medium",2022,2022.5,8,8,1,60.87,57.809,118.679
752,"Sweden",2,"Medium",2022,2022.5,9,9,1,60.807,57.751,118.558
752,"Sweden",2,"Medium",2022,2022.5,10,10,1,60.921,57.827,118.748
752,"Sweden",2,"Medium",2022,2022.5,11,11,1,61.115,57.961,119.076
752,"Sweden",2,"Medium",2022,2022.5,12,12,1,61.326,58.098,119.424
752,"Sweden",2,"Medium",2022,2022.5,13,13,1,61.653,58.313,119.966
752,"Sweden",2,"Medium",2022,2022.5,14,14,1,61.504,58.163,119.667
752,"Sweden",2,"Medium",2022,2022.5,15,15,1,60.606,57.446,118.052
752,"Sweden",2,"Medium",2022,2022.5,16,16,1,59.263,56.386,115.649
752,"Sweden",2,"Medium",2022,2022.5,17,17,1,58.159,55.542,113.701
752,"Sweden",2,"Medium",2022,2022.5,18,18,1,57.283,54.95,112.233
752,"Sweden",2,"Medium",2022,2022.5,19,19,1,56.436,54.23,110.666
752,"Sweden",2,"Medium",2022,2022.5,20,20,1,55.628,53.299,108.927
752,"Sweden",2,"Medium",2022,2022.5,21,21,1,55.027,52.418,107.445
752,"Sweden",2,"Medium",2022,2022.5,22,22,1,54.462,51.604,106.066
752,"Sweden",2,"Medium",2022,2022.5,23,23,1,53.57,50.453,104.023
752,"Sweden",2,"Medium",2022,2022.5,24,24,1,54.6,51.303,105.903
752,"Sweden",2,"Medium",2022,2022.5,25,25,1,58.525,55.194,113.719
752,"Sweden",2,"Medium",2022,2022.5,26,26,1,64.145,60.878,125.023
752,"Sweden",2,"Medium",2022,2022.5,27,27,1,69.458,66.229,135.687
752,"Sweden",2,"Medium",2022,2022.5,28,28,1,75.066,71.863,146.929
752,"Sweden",2,"Medium",2022,2022.5,29,29,1,78.583,75.448,154.031
752,"Sweden",2,"Medium",2022,2022.5,30,30,1,78.682,75.667,154.349
752,"Sweden",2,"Medium",2022,2022.5,31,31,1,76.53,73.662,150.192
752,"Sweden",2,"Medium",2022,2022.5,32,32,1,74.668,71.956,146.624
752,"Sweden",2,"Medium",2022,2022.5,33,33,1,72.648,70.121,142.769
752,"Sweden",2,"Medium",2022,2022.5,34,34,1,70.731,68.291,139.022
752,"Sweden",2,"Medium",2022,2022.5,35,35,1,69.321,66.811,136.132
752,"Sweden",2,"Medium",2022,2022.5,36,36,1,68.233,65.561,133.794
752,"Sweden",2,"Medium",2022,2022.5,37,37,1,66.894,64.082,130.976
752,"Sweden",2,"Medium",2022,2022.5,38,38,1,65.44,62.476,127.916
752,"Sweden",2,"Medium",2022,2022.5,39,39,1,64.209,61.185,125.394
752,"Sweden",2,"Medium",2022,2022.5,40,40,1,63.32,60.388,123.708
752,"Sweden",2,"Medium",2022,2022.5,41,41,1,62.722,59.979,122.701
752,"Sweden",2,"Medium",2022,2022.5,42,42,1,62.179,59.605,121.784
752,"Sweden",2,"Medium",2022,2022.5,43,43,1,61.661,59.25,120.911
752,"Sweden",2,"Medium",2022,2022.5,44,44,1,61.629,59.381,121.01
752,"Sweden",2,"Medium",2022,2022.5,45,45,1,62.262,60.165,122.427
752,"Sweden",2,"Medium",2022,2022.5,46,46,1,63.333,61.372,124.705
752,"Sweden",2,"Medium",2022,2022.5,47,47,1,64.372,62.556,126.928
752,"Sweden",2,"Medium",2022,2022.5,48,48,1,65.401,63.752,129.153
752,"Sweden",2,"Medium",2022,2022.5,49,49,1,66.409,64.837,131.246
752,"Sweden",2,"Medium",2022,2022.5,50,50,1,67.318,65.688,133.006
752,"Sweden",2,"Medium",2022,2022.5,51,51,1,68.08,66.312,134.392
752,"Sweden",2,"Medium",2022,2022.5,52,52,1,68.805,66.919,135.724
752,"Sweden",2,"Medium",2022,2022.5,53,53,1,69.564,67.561,137.125
752,"Sweden",2,"Medium",2022,2022.5,54,54,1,69.603,67.549,137.152
752,"Sweden",2,"Medium",2022,2022.5,55,55,1,68.589,66.59,135.179
752,"Sweden",2,"Medium",2022,2022.5,56,56,1,66.876,65.01,131.886
752,"Sweden",2,"Medium",2022,2022.5,57,57,1,65.153,63.42,128.573
752,"Sweden",2,"Medium",2022,2022.5,58,58,1,63.285,61.691,124.976
752,"Sweden",2,"Medium",2022,2022.5,59,59,1,61.593,60.202,121.795
752,"Sweden",2,"Medium",2022,2022.5,60,60,1,60.308,59.203,119.511
752,"Sweden",2,"Medium",2022,2022.5,61,61,1,59.279,58.517,117.796
752,"Sweden",2,"Medium",2022,2022.5,62,62,1,58.175,57.772,115.947
752,"Sweden",2,"Medium",2022,2022.5,63,63,1,57.118,57.107,114.225
752,"Sweden",2,"Medium",2022,2022.5,64,64,1,55.963,56.296,112.259
752,"Sweden",2,"Medium",2022,2022.5,65,65,1,54.622,55.21,109.832
752,"Sweden",2,"Medium",2022,2022.5,66,66,1,53.231,54.026,107.257
752,"Sweden",2,"Medium",2022,2022.5,67,67,1,51.832,52.846,104.678
752,"Sweden",2,"Medium",2022,2022.5,68,68,1,50.192,51.409,101.601
752,"Sweden",2,"Medium",2022,2022.5,69,69,1,49.48,50.987,100.467
752,"Sweden",2,"Medium",2022,2022.5,70,70,1,50.21,52.149,102.359
752,"Sweden",2,"Medium",2022,2022.5,71,71,1,51.73,54.178,105.908
752,"Sweden",2,"Medium",2022,2022.5,72,72,1,52.982,55.924,108.906
752,"Sweden",2,"Medium",2022,2022.5,73,73,1,54.308,57.771,112.079
752,"Sweden",2,"Medium",2022,2022.5,74,74,1,54.285,58.122,112.407
752,"Sweden",2,"Medium",2022,2022.5,75,75,1,52.138,56.114,108.252
752,"Sweden",2,"Medium",2022,2022.5,76,76,1,48.563,52.537,101.1
752,"Sweden",2,"Medium",2022,2022.5,77,77,1,45.107,49.094,94.201
752,"Sweden",2,"Medium",2022,2022.5,78,78,1,41.548,45.507,87.055
752,"Sweden",2,"Medium",2022,2022.5,79,79,1,37.875,41.954,79.829
752,"Sweden",2,"Medium",2022,2022.5,80,80,1,34.266,38.715,72.981
752,"Sweden",2,"Medium",2022,2022.5,81,81,1,30.725,35.69,66.415
752,"Sweden",2,"Medium",2022,2022.5,82,82,1,27.063,32.478,59.541
752,"Sweden",2,"Medium",2022,2022.5,83,83,1,23.299,29.132,52.431
752,"Sweden",2,"Medium",2022,2022.5,84,84,1,19.987,26.154,46.141
752,"Sweden",2,"Medium",2022,2022.5,85,85,1,17.379,23.744,41.123
752,"Sweden",2,"Medium",2022,2022.5,86,86,1,15.281,21.732,37.013
752,"Sweden",2,"Medium",2022,2022.5,87,87,1,13.158,19.686,32.844
752,"Sweden",2,"Medium",2022,2022.5,88,88,1,11.316,17.95,29.266
752,"Sweden",2,"Medium",2022,2022.5,89,89,1,9.741,16.218,25.959
752,"Sweden",2,"Medium",2022,2022.5,90,90,1,8.128,14.201,22.329
752,"Sweden",2,"Medium",2022,2022.5,91,91,1,6.496,11.955,18.451
752,"Sweden",2,"Medium",2022,2022.5,92,92,1,5.126,10.071,15.197
752,"Sweden",2,"Medium",2022,2022.5,93,93,1,4.3,8.957,13.257
752,"Sweden",2,"Medium",2022,2022.5,94,94,1,3.611,7.792,11.403
752,"Sweden",2,"Medium",2022,2022.5,95,95,1,2.748,6.244,8.992
752,"Sweden",2,"Medium",2022,2022.5,96,96,1,1.711,4.313,6.024
752,"Sweden",2,"Medium",2022,2022.5,97,97,1,1.199,3.42,4.619
752,"Sweden",2,"Medium",2022,2022.5,98,98,1,0.833,2.485,3.318
752,"Sweden",2,"Medium",2022,2022.5,99,99,1,0.41,1.352,1.762
752,"Sweden",2,"Medium",2022,2022.5,100,100,-1,0.488,2.024,2.512
752,"Sweden",2,"Medium",2023,2023.5,0,0,1,63.344,59.709,123.053
752,"Sweden",2,"Medium",2023,2023.5,1,1,1,62.892,59.361,122.253
752,"Sweden",2,"Medium",2023,2023.5,2,2,1,62.527,59.079,121.606
752,"Sweden",2,"Medium",2023,2023.5,3,3,1,62.917,59.28,122.197
752,"Sweden",2,"Medium",2023,2023.5,4,4,1,62.448,58.957,121.405
752,"Sweden",2,"Medium",2023,2023.5,5,5,1,62.048,58.678,120.726
752,"Sweden",2,"Medium",2023,2023.5,6,6,1,61.714,58.442,120.156
752,"Sweden",2,"Medium",2023,2023.5,7,7,1,61.441,58.247,119.688
752,"Sweden",2,"Medium",2023,2023.5,8,8,1,61.187,58.058,119.245
752,"Sweden",2,"Medium",2023,2023.5,9,9,1,60.907,57.84,118.747
752,"Sweden",2,"Medium",2023,2023.5,10,10,1,60.804,57.76,118.564
752,"Sweden",2,"Medium",2023,2023.5,11,11,1,60.957,57.881,118.838
752,"Sweden",2,"Medium",2023,2023.5,12,12,1,61.241,58.103,119.344
752,"Sweden",2,"Medium",2023,2023.5,13,13,1,61.518,58.312,119.83
752,"Sweden",2,"Medium",2023,2023.5,14,14,1,61.904,58.593,120.497
752,"Sweden",2,"Medium",2023,2023.5,15,15,1,61.815,58.51,120.325
752,"Sweden",2,"Medium",2023,2023.5,16,16,1,60.975,57.856,118.831
752,"Sweden",2,"Medium",2023,2023.5,17,17,1,59.688,56.856,116.544
752,"Sweden",2,"Medium",2023,2023.5,18,18,1,58.639,56.07,114.709
752,"Sweden",2,"Medium",2023,2023.5,19,19,1,57.819,55.537,113.356
752,"Sweden",2,"Medium",2023,2023.5,20,20,1,57.008,54.855,111.863
752,"Sweden",2,"Medium",2023,2023.5,21,21,1,56.209,53.931,110.14
752,"Sweden",2,"Medium",2023,2023.5,22,22,1,55.597,53.035,108.632
752,"Sweden",2,"Medium",2023,2023.5,23,23,1,55.019,52.204,107.223
752,"Sweden",2,"Medium",2023,2023.5,24,24,1,54.111,51.032,105.143
752,"Sweden",2,"Medium",2023,2023.5,25,25,1,55.118,51.857,106.975
752,"Sweden",2,"Medium",2023,2023.5,26,26,1,59.018,55.719,114.737
752,"Sweden",2,"Medium",2023,2023.5,27,27,1,64.611,61.373,125.984
752,"Sweden",2,"Medium",2023,2023.5,28,28,1,69.893,66.69,136.583
752,"Sweden",2,"Medium",2023,2023.5,29,29,1,75.466,72.287,147.753
752,"Sweden",2,"Medium",2023,2023.5,30,30,1,78.95,75.836,154.786
752,"Sweden",2,"Medium",2023,2023.5,31,31,1,79.024,76.026,155.05
752,"Sweden",2,"Medium",2023,2023.5,32,32,1,76.848,73.994,150.842
752,"Sweden",2,"Medium",2023,2023.5,33,33,1,74.962,72.26,147.222
752,"Sweden",2,"Medium",2023,2023.5,34,34,1,72.918,70.397,143.315
752,"Sweden",2,"Medium",2023,2023.5,35,35,1,70.978,68.541,139.519
