Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    SWE,     .,    .,     ., 1911, 1911, 14,   -99,   ACY,       1,0.00009,0.00000,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1911, 1911, 15,     1,   ACY,       1,0.00073,0.00009,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1911, 1911, 16,     1,   ACY,       1,0.00391,0.00082,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 17,     1,   ACY,       1,0.01304,0.00473,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 18,     1,   ACY,       1,0.02949,0.01777,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 19,     1,   ACY,       1,0.05061,0.04726,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 20,     1,   ACY,       1,0.07354,0.09787,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 21,     1,   ACY,       1,0.09675,0.17141,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 22,     1,   ACY,       1,0.11969,0.26816,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 23,     1,   ACY,       1,0.13753,0.38785,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 24,     1,   ACY,       1,0.15183,0.52538,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 25,     1,   ACY,       1,0.16220,0.67721,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 26,     1,   ACY,       1,0.16860,0.83941,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 27,     1,   ACY,       1,0.17200,1.00801,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 28,     1,   ACY,       1,0.17482,1.18001,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 29,     1,   ACY,       1,0.17528,1.35483,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 30,     1,   ACY,       1,0.17300,1.53011,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 31,     1,   ACY,       1,0.16999,1.70311,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 32,     1,   ACY,       1,0.16617,1.87310,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 33,     1,   ACY,       1,0.16264,2.03927,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 34,     1,   ACY,       1,0.15789,2.20191,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 35,     1,   ACY,       1,0.15234,2.35980,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 36,     1,   ACY,       1,0.14577,2.51214,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 37,     1,   ACY,       1,0.13953,2.65791,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 38,     1,   ACY,       1,0.13219,2.79744,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 39,     1,   ACY,       1,0.12019,2.92963,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 40,     1,   ACY,       1,0.10630,3.04982,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 41,     1,   ACY,       1,0.08841,3.15612,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 42,     1,   ACY,       1,0.07151,3.24453,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 43,     1,   ACY,       1,0.05280,3.31604,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 44,     1,   ACY,       1,0.03705,3.36884,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 45,     1,   ACY,       1,0.02297,3.40589,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 46,     1,   ACY,       1,0.01251,3.42886,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 47,     1,   ACY,       1,0.00545,3.44137,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 48,     1,   ACY,       1,0.00200,3.44682,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1911, 1911, 49,     1,   ACY,       1,0.00069,3.44882,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1911, 1911, 50,    99,   ACY,       1,0.00024,3.44951,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1912, 1912, 14,   -99,   ACY,       1,0.00012,0.00000,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1912, 1912, 15,     1,   ACY,       1,0.00100,0.00012,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1912, 1912, 16,     1,   ACY,       1,0.00479,0.00112,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 17,     1,   ACY,       1,0.01404,0.00591,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 18,     1,   ACY,       1,0.03027,0.01995,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 19,     1,   ACY,       1,0.05167,0.05022,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 20,     1,   ACY,       1,0.07635,0.10189,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 21,     1,   ACY,       1,0.09804,0.17824,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 22,     1,   ACY,       1,0.11802,0.27628,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 23,     1,   ACY,       1,0.13592,0.39430,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 24,     1,   ACY,       1,0.15138,0.53022,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 25,     1,   ACY,       1,0.16147,0.68160,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 26,     1,   ACY,       1,0.16637,0.84307,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 27,     1,   ACY,       1,0.16985,1.00944,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 28,     1,   ACY,       1,0.16899,1.17929,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 29,     1,   ACY,       1,0.17080,1.34828,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 30,     1,   ACY,       1,0.16740,1.51908,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 31,     1,   ACY,       1,0.16636,1.68648,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 32,     1,   ACY,       1,0.16242,1.85284,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 33,     1,   ACY,       1,0.16202,2.01526,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 34,     1,   ACY,       1,0.15590,2.17728,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 35,     1,   ACY,       1,0.15043,2.33318,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 36,     1,   ACY,       1,0.14393,2.48361,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 37,     1,   ACY,       1,0.13615,2.62754,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 38,     1,   ACY,       1,0.12666,2.76369,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 39,     1,   ACY,       1,0.11646,2.89035,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 40,     1,   ACY,       1,0.10461,3.00681,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 41,     1,   ACY,       1,0.08871,3.11142,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 42,     1,   ACY,       1,0.06987,3.20013,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 43,     1,   ACY,       1,0.05145,3.27000,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 44,     1,   ACY,       1,0.03509,3.32145,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 45,     1,   ACY,       1,0.02265,3.35654,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 46,     1,   ACY,       1,0.01229,3.37919,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 47,     1,   ACY,       1,0.00570,3.39148,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 48,     1,   ACY,       1,0.00213,3.39718,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1912, 1912, 49,     1,   ACY,       1,0.00081,3.39931,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1912, 1912, 50,    99,   ACY,       1,0.00030,3.40012,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1913, 1913, 14,   -99,   ACY,       1,0.00010,0.00000,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1913, 1913, 15,     1,   ACY,       1,0.00080,0.00010,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1913, 1913, 16,     1,   ACY,       1,0.00410,0.00090,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 17,     1,   ACY,       1,0.01321,0.00500,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 18,     1,   ACY,       1,0.02966,0.01821,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 19,     1,   ACY,       1,0.05051,0.04787,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 20,     1,   ACY,       1,0.07502,0.09838,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 21,     1,   ACY,       1,0.09848,0.17340,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 22,     1,   ACY,       1,0.11779,0.27188,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 23,     1,   ACY,       1,0.13354,0.38967,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 24,     1,   ACY,       1,0.14730,0.52321,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 25,     1,   ACY,       1,0.15564,0.67051,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 26,     1,   ACY,       1,0.16003,0.82615,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 27,     1,   ACY,       1,0.16509,0.98618,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 28,     1,   ACY,       1,0.16689,1.15127,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 29,     1,   ACY,       1,0.16415,1.31816,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 30,     1,   ACY,       1,0.16284,1.48231,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 31,     1,   ACY,       1,0.16310,1.64515,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 32,     1,   ACY,       1,0.15886,1.80825,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 33,     1,   ACY,       1,0.15134,1.96711,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 34,     1,   ACY,       1,0.14654,2.11845,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 35,     1,   ACY,       1,0.14323,2.26499,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 36,     1,   ACY,       1,0.13978,2.40822,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 37,     1,   ACY,       1,0.13157,2.54800,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 38,     1,   ACY,       1,0.12221,2.67957,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 39,     1,   ACY,       1,0.11088,2.80178,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 40,     1,   ACY,       1,0.09939,2.91266,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 41,     1,   ACY,       1,0.08429,3.01205,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 42,     1,   ACY,       1,0.06869,3.09634,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 43,     1,   ACY,       1,0.05119,3.16503,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 44,     1,   ACY,       1,0.03445,3.21622,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 45,     1,   ACY,       1,0.02068,3.25067,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 46,     1,   ACY,       1,0.01143,3.27135,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 47,     1,   ACY,       1,0.00505,3.28278,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 48,     1,   ACY,       1,0.00173,3.28783,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1913, 1913, 49,     1,   ACY,       1,0.00063,3.28956,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1913, 1913, 50,    99,   ACY,       1,0.00023,3.29019,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1914, 1914, 14,   -99,   ACY,       1,0.00007,0.00000,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1914, 1914, 15,     1,   ACY,       1,0.00071,0.00007,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1914, 1914, 16,     1,   ACY,       1,0.00428,0.00078,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 17,     1,   ACY,       1,0.01412,0.00506,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 18,     1,   ACY,       1,0.03154,0.01918,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 19,     1,   ACY,       1,0.05345,0.05072,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 20,     1,   ACY,       1,0.07595,0.10417,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 21,     1,   ACY,       1,0.09663,0.18012,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 22,     1,   ACY,       1,0.11698,0.27675,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 23,     1,   ACY,       1,0.13240,0.39373,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 24,     1,   ACY,       1,0.14305,0.52613,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 25,     1,   ACY,       1,0.15090,0.66918,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 26,     1,   ACY,       1,0.15715,0.82008,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 27,     1,   ACY,       1,0.16246,0.97723,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 28,     1,   ACY,       1,0.16370,1.13969,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 29,     1,   ACY,       1,0.16342,1.30339,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 30,     1,   ACY,       1,0.15985,1.46681,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 31,     1,   ACY,       1,0.15792,1.62666,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 32,     1,   ACY,       1,0.15396,1.78458,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 33,     1,   ACY,       1,0.15046,1.93854,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 34,     1,   ACY,       1,0.14442,2.08900,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 35,     1,   ACY,       1,0.13828,2.23342,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 36,     1,   ACY,       1,0.13227,2.37170,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 37,     1,   ACY,       1,0.12655,2.50397,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 38,     1,   ACY,       1,0.11764,2.63052,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 39,     1,   ACY,       1,0.10806,2.74816,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 40,     1,   ACY,       1,0.09741,2.85622,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 41,     1,   ACY,       1,0.08416,2.95363,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 42,     1,   ACY,       1,0.06810,3.03779,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 43,     1,   ACY,       1,0.05112,3.10589,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 44,     1,   ACY,       1,0.03390,3.15701,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 45,     1,   ACY,       1,0.01977,3.19091,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 46,     1,   ACY,       1,0.01049,3.21068,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 47,     1,   ACY,       1,0.00516,3.22117,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 48,     1,   ACY,       1,0.00196,3.22633,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1914, 1914, 49,     1,   ACY,       1,0.00052,3.22829,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1914, 1914, 50,    99,   ACY,       1,0.00016,3.22881,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1915, 1915, 14,   -99,   ACY,       1,0.00006,0.00000,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1915, 1915, 15,     1,   ACY,       1,0.00066,0.00006,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1915, 1915, 16,     1,   ACY,       1,0.00445,0.00072,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 17,     1,   ACY,       1,0.01292,0.00517,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 18,     1,   ACY,       1,0.02795,0.01809,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 19,     1,   ACY,       1,0.04832,0.04604,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 20,     1,   ACY,       1,0.06955,0.09436,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 21,     1,   ACY,       1,0.08945,0.16391,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 22,     1,   ACY,       1,0.10736,0.25336,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 23,     1,   ACY,       1,0.12323,0.36072,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 24,     1,   ACY,       1,0.13491,0.48395,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 25,     1,   ACY,       1,0.14351,0.61886,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 26,     1,   ACY,       1,0.14982,0.76237,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 27,     1,   ACY,       1,0.15232,0.91219,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 28,     1,   ACY,       1,0.15278,1.06451,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 29,     1,   ACY,       1,0.15257,1.21729,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 30,     1,   ACY,       1,0.15154,1.36986,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 31,     1,   ACY,       1,0.14647,1.52140,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 32,     1,   ACY,       1,0.14365,1.66787,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 33,     1,   ACY,       1,0.14130,1.81152,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 34,     1,   ACY,       1,0.13672,1.95282,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 35,     1,   ACY,       1,0.12993,2.08954,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 36,     1,   ACY,       1,0.12529,2.21947,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 37,     1,   ACY,       1,0.11985,2.34476,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 38,     1,   ACY,       1,0.11186,2.46461,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 39,     1,   ACY,       1,0.10255,2.57647,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 40,     1,   ACY,       1,0.09127,2.67902,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 41,     1,   ACY,       1,0.07794,2.77029,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 42,     1,   ACY,       1,0.06347,2.84823,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 43,     1,   ACY,       1,0.04858,2.91170,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 44,     1,   ACY,       1,0.03370,2.96028,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 45,     1,   ACY,       1,0.02056,2.99398,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 46,     1,   ACY,       1,0.01084,3.01454,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 47,     1,   ACY,       1,0.00512,3.02538,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 48,     1,   ACY,       1,0.00187,3.03050,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1915, 1915, 49,     1,   ACY,       1,0.00060,3.03237,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1915, 1915, 50,    99,   ACY,       1,0.00020,3.03297,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1916, 1916, 14,   -99,   ACY,       1,0.00009,0.00000,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1916, 1916, 15,     1,   ACY,       1,0.00074,0.00009,       ODE,  estimate,    SWE_01,   .,    2
    SWE,     .,    .,     ., 1916, 1916, 16,     1,   ACY,       1,0.00360,0.00083,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 17,     1,   ACY,       1,0.01156,0.00443,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 18,     1,   ACY,       1,0.02519,0.01599,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 19,     1,   ACY,       1,0.04401,0.04118,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 20,     1,   ACY,       1,0.06498,0.08519,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 21,     1,   ACY,       1,0.08654,0.15017,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 22,     1,   ACY,       1,0.10724,0.23671,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 23,     1,   ACY,       1,0.12357,0.34395,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 24,     1,   ACY,       1,0.13450,0.46752,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 25,     1,   ACY,       1,0.14069,0.60202,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 26,     1,   ACY,       1,0.14568,0.74271,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 27,     1,   ACY,       1,0.14964,0.88839,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 28,     1,   ACY,       1,0.15095,1.03803,       ODE,  estimate,    SWE_01,   .,    0
    SWE,     .,    .,     ., 1916, 1916, 29,     1,   ACY,       1,0.15159,1.18898,       ODE,  estimate,    SWE_01,   .,    0
