Sweden, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 05/11/2020
Year    Age        ASFR
1926     12-    0.00000
1926     13     0.00000
1926     14     0.00009
1926     15     0.00063
1926     16     0.00380
1926     17     0.01203
1926     18     0.02657
1926     19     0.04255
1926     20     0.06144
1926     21     0.07511
1926     22     0.08735
1926     23     0.09542
1926     24     0.10469
1926     25     0.11067
1926     26     0.11275
1926     27     0.11548
1926     28     0.11578
1926     29     0.11236
1926     30     0.10978
1926     31     0.10524
1926     32     0.10315
1926     33     0.09775
1926     34     0.09530
1926     35     0.08839
1926     36     0.08275
1926     37     0.07779
1926     38     0.07239
1926     39     0.06411
1926     40     0.05825
1926     41     0.05074
1926     42     0.03962
1926     43     0.02837
1926     44     0.01927
1926     45     0.01245
1926     46     0.00616
1926     47     0.00254
1926     48     0.00153
1926     49     0.00048
1926     50     0.00009
1926     51     0.00000
1926     52     0.00000
1926     53     0.00000
1926     54     0.00000
1926     55+    0.00000
1927     12-    0.00000
1927     13     0.00000
1927     14     0.00016
1927     15     0.00084
1927     16     0.00403
1927     17     0.01203
1927     18     0.02609
1927     19     0.04356
1927     20     0.06048
1927     21     0.07282
1927     22     0.08680
1927     23     0.09430
1927     24     0.09955
1927     25     0.10747
1927     26     0.10540
1927     27     0.11016
1927     28     0.10729
1927     29     0.10537
1927     30     0.10259
1927     31     0.10040
1927     32     0.09502
1927     33     0.09340
1927     34     0.08719
1927     35     0.08214
1927     36     0.07912
1927     37     0.07619
1927     38     0.06862
1927     39     0.06071
1927     40     0.05153
1927     41     0.04446
1927     42     0.03621
1927     43     0.02662
1927     44     0.01770
1927     45     0.01177
1927     46     0.00552
1927     47     0.00312
1927     48     0.00122
1927     49     0.00032
1927     50     0.00012
1927     51     0.00006
1927     52     0.00000
1927     53     0.00003
1927     54     0.00000
1927     55+    0.00000
1928     12-    0.00000
1928     13     0.00000
1928     14     0.00012
1928     15     0.00084
1928     16     0.00429
1928     17     0.01190
1928     18     0.02818
1928     19     0.04413
1928     20     0.06169
1928     21     0.07466
1928     22     0.08388
1928     23     0.09555
1928     24     0.09859
1928     25     0.10166
1928     26     0.10821
1928     27     0.10820
1928     28     0.10298
1928     29     0.10632
1928     30     0.10257
1928     31     0.09878
1928     32     0.09594
1928     33     0.09238
1928     34     0.08691
1928     35     0.07954
1928     36     0.07575
1928     37     0.07060
1928     38     0.06580
1928     39     0.05862
1928     40     0.05209
1928     41     0.04194
1928     42     0.03568
1928     43     0.02616
1928     44     0.01815
1928     45     0.01168
1928     46     0.00642
1928     47     0.00247
1928     48     0.00093
1928     49     0.00026
1928     50     0.00006
1928     51     0.00003
1928     52     0.00000
1928     53     0.00000
1928     54     0.00000
1928     55+    0.00000
1929     12-    0.00000
1929     13     0.00002
1929     14     0.00002
1929     15     0.00075
1929     16     0.00417
1929     17     0.01224
1929     18     0.02663
1929     19     0.04471
1929     20     0.05827
1929     21     0.07381
1929     22     0.08088
1929     23     0.08903
1929     24     0.09277
1929     25     0.09822
1929     26     0.09986
1929     27     0.10013
1929     28     0.10212
1929     29     0.09885
1929     30     0.09705
1929     31     0.09238
1929     32     0.08560
1929     33     0.08603
1929     34     0.08086
1929     35     0.07457
1929     36     0.06962
1929     37     0.06647
1929     38     0.05909
1929     39     0.05432
1929     40     0.04914
1929     41     0.03926
1929     42     0.03134
1929     43     0.02337
1929     44     0.01572
1929     45     0.00948
1929     46     0.00498
1929     47     0.00257
1929     48     0.00097
1929     49     0.00026
1929     50     0.00009
1929     51     0.00000
1929     52     0.00000
1929     53     0.00000
1929     54     0.00000
1929     55+    0.00000
1930     12-    0.00000
1930     13     0.00002
1930     14     0.00009
1930     15     0.00080
1930     16     0.00455
1930     17     0.01345
1930     18     0.02778
1930     19     0.04357
1930     20     0.06361
1930     21     0.07299
1930     22     0.08509
1930     23     0.09279
1930     24     0.09684
1930     25     0.09938
1930     26     0.10283
1930     27     0.09953
1930     28     0.10055
1930     29     0.09793
1930     30     0.09684
1930     31     0.09044
1930     32     0.08881
1930     33     0.08264
1930     34     0.07906
1930     35     0.07594
1930     36     0.07146
1930     37     0.06340
1930     38     0.05757
1930     39     0.05319
1930     40     0.04620
1930     41     0.03793
1930     42     0.02942
1930     43     0.02256
1930     44     0.01625
1930     45     0.00964
1930     46     0.00499
1930     47     0.00208
1930     48     0.00077
1930     49     0.00038
1930     50     0.00003
1930     51     0.00000
1930     52     0.00000
1930     53     0.00000
1930     54     0.00000
1930     55+    0.00000
1931     12-    0.00000
1931     13     0.00002
1931     14     0.00011
1931     15     0.00058
1931     16     0.00448
1931     17     0.01308
1931     18     0.02774
1931     19     0.04218
1931     20     0.06232
1931     21     0.07032
1931     22     0.07970
1931     23     0.08905
1931     24     0.09216
1931     25     0.09572
1931     26     0.09700
1931     27     0.09941
1931     28     0.09902
1931     29     0.09539
1931     30     0.09207
1931     31     0.08959
1931     32     0.08547
1931     33     0.08000
1931     34     0.07558
1931     35     0.06971
1931     36     0.06519
1931     37     0.05910
1931     38     0.05685
1931     39     0.04845
1931     40     0.04094
1931     41     0.03631
1931     42     0.02785
1931     43     0.02057
1931     44     0.01377
1931     45     0.00916
1931     46     0.00441
1931     47     0.00229
1931     48     0.00062
1931     49     0.00026
1931     50     0.00006
1931     51     0.00012
1931     52     0.00003
1931     53     0.00003
1931     54     0.00000
1931     55+    0.00000
1932     12-    0.00000
1932     13     0.00000
1932     14     0.00015
1932     15     0.00075
1932     16     0.00354
1932     17     0.01317
1932     18     0.02810
1932     19     0.04326
1932     20     0.05860
1932     21     0.07026
1932     22     0.08218
1932     23     0.08353
1932     24     0.09184
1932     25     0.09385
1932     26     0.09530
1932     27     0.09718
1932     28     0.09598
1932     29     0.09339
1932     30     0.08999
1932     31     0.08689
1932     32     0.08140
1932     33     0.07789
1932     34     0.07581
1932     35     0.06869
1932     36     0.06108
1932     37     0.05870
1932     38     0.05311
1932     39     0.04672
1932     40     0.04076
1932     41     0.03475
1932     42     0.02496
1932     43     0.01979
1932     44     0.01338
1932     45     0.00715
1932     46     0.00406
1932     47     0.00206
1932     48     0.00054
1932     49     0.00031
1932     50     0.00017
1932     51     0.00003
1932     52     0.00000
1932     53     0.00000
1932     54     0.00000
1932     55+    0.00000
1933     12-    0.00000
1933     13     0.00000
1933     14     0.00012
1933     15     0.00096
1933     16     0.00404
1933     17     0.01255
1933     18     0.02524
1933     19     0.04062
1933     20     0.05701
1933     21     0.06584
1933     22     0.07469
1933     23     0.08132
1933     24     0.08296
1933     25     0.08881
1933     26     0.09075
1933     27     0.09319
1933     28     0.08989
1933     29     0.08752
1933     30     0.08500
1933     31     0.08150
1933     32     0.07844
1933     33     0.07267
1933     34     0.06769
1933     35     0.06507
1933     36     0.05775
1933     37     0.05282
1933     38     0.04919
1933     39     0.04349
1933     40     0.03780
1933     41     0.03125
1933     42     0.02405
1933     43     0.01919
1933     44     0.01244
1933     45     0.00742
1933     46     0.00354
1933     47     0.00198
1933     48     0.00077
1933     49     0.00044
1933     50     0.00009
1933     51     0.00003
1933     52     0.00000
1933     53     0.00000
1933     54     0.00000
1933     55+    0.00000
1934     12-    0.00000
1934     13     0.00002
1934     14     0.00019
1934     15     0.00077
1934     16     0.00405
1934     17     0.01272
1934     18     0.02506
1934     19     0.04330
1934     20     0.05570
1934     21     0.06529
1934     22     0.07596
1934     23     0.07924
1934     24     0.08556
1934     25     0.08538
1934     26     0.09034
1934     27     0.09028
1934     28     0.08826
1934     29     0.08759
1934     30     0.08692
1934     31     0.08188
1934     32     0.07668
1934     33     0.07261
1934     34     0.06878
1934     35     0.06253
1934     36     0.05797
1934     37     0.05422
1934     38     0.04795
1934     39     0.04267
1934     40     0.03778
1934     41     0.02997
1934     42     0.02398
1934     43     0.01717
1934     44     0.01130
1934     45     0.00630
1934     46     0.00464
1934     47     0.00177
1934     48     0.00077
1934     49     0.00027
1934     50     0.00005
1934     51     0.00000
1934     52     0.00000
1934     53     0.00000
1934     54     0.00000
1934     55+    0.00000
1935     12-    0.00000
1935     13     0.00000
1935     14     0.00008
1935     15     0.00072
1935     16     0.00485
1935     17     0.01347
1935     18     0.02655
1935     19     0.04139
1935     20     0.05769
1935     21     0.07218
1935     22     0.07928
1935     23     0.08217
1935     24     0.08295
1935     25     0.09019
1935     26     0.09041
1935     27     0.09132
1935     28     0.08979
1935     29     0.08814
1935     30     0.08349
1935     31     0.08126
1935     32     0.07665
1935     33     0.07402
1935     34     0.06850
1935     35     0.06268
1935     36     0.05941
1935     37     0.04931
1935     38     0.04538
1935     39     0.04168
1935     40     0.03382
1935     41     0.02845
1935     42     0.02239
1935     43     0.01584
1935     44     0.01018
1935     45     0.00667
1935     46     0.00333
1935     47     0.00144
1935     48     0.00053
1935     49     0.00023
1935     50     0.00003
1935     51     0.00000
1935     52     0.00000
1935     53     0.00000
1935     54     0.00000
1935     55+    0.00000
1936     12-    0.00000
1936     13     0.00002
1936     14     0.00014
1936     15     0.00073
1936     16     0.00418
1936     17     0.01381
1936     18     0.02622
1936     19     0.04343
1936     20     0.05913
1936     21     0.07072
1936     22     0.07914
1936     23     0.08603
1936     24     0.09025
1936     25     0.09083
1936     26     0.09543
1936     27     0.09397
1936     28     0.09341
1936     29     0.09284
1936     30     0.08880
1936     31     0.08742
1936     32     0.08062
1936     33     0.07293
1936     34     0.07136
1936     35     0.06380
1936     36     0.05684
1936     37     0.05352
1936     38     0.04610
1936     39     0.03993
1936     40     0.03430
1936     41     0.02852
1936     42     0.02335
1936     43     0.01528
1936     44     0.00995
1936     45     0.00663
1936     46     0.00390
1936     47     0.00126
1936     48     0.00050
1936     49     0.00023
1936     50     0.00005
1936     51     0.00003
1936     52     0.00000
1936     53     0.00000
1936     54     0.00000
1936     55+    0.00000
1937     12-    0.00000
1937     13     0.00000
1937     14     0.00010
1937     15     0.00092
1937     16     0.00399
1937     17     0.01362
1937     18     0.02853
1937     19     0.04652
1937     20     0.06096
1937     21     0.07294
1937     22     0.08137
1937     23     0.08850
1937     24     0.08988
1937     25     0.09491
1937     26     0.09651
1937     27     0.09621
1937     28     0.09637
1937     29     0.09551
1937     30     0.08976
1937     31     0.08523
1937     32     0.07932
1937     33     0.07764
1937     34     0.06827
1937     35     0.06272
1937     36     0.05873
1937     37     0.05269
1937     38     0.04462
1937     39     0.04024
1937     40     0.03434
1937     41     0.02829
1937     42     0.02091
1937     43     0.01527
1937     44     0.00932
1937     45     0.00582
1937     46     0.00279
1937     47     0.00123
1937     48     0.00040
1937     49     0.00018
1937     50     0.00005
1937     51     0.00003
1937     52     0.00000
1937     53     0.00000
1937     54     0.00000
1937     55+    0.00000
1938     12-    0.00000
1938     13     0.00000
1938     14     0.00020
1938     15     0.00080
1938     16     0.00473
1938     17     0.01394
1938     18     0.03137
1938     19     0.04791
1938     20     0.06454
1938     21     0.07548
1938     22     0.08518
1938     23     0.09262
1938     24     0.09651
1938     25     0.09704
1938     26     0.10312
1938     27     0.10018
1938     28     0.09834
1938     29     0.09794
1938     30     0.09347
1938     31     0.08680
1938     32     0.08378
1938     33     0.07771
1938     34     0.07180
1938     35     0.06529
1938     36     0.05954
1938     37     0.05344
1938     38     0.04688
1938     39     0.03905
1938     40     0.03305
1938     41     0.02720
1938     42     0.02082
1938     43     0.01565
1938     44     0.00990
1938     45     0.00546
1938     46     0.00327
1938     47     0.00150
1938     48     0.00040
1938     49     0.00018
1938     50     0.00000
1938     51     0.00000
1938     52     0.00000
1938     53     0.00000
1938     54     0.00000
1938     55+    0.00000
1939     12-    0.00000
1939     13     0.00002
1939     14     0.00012
1939     15     0.00093
1939     16     0.00454
1939     17     0.01558
1939     18     0.03208
1939     19     0.05123
1939     20     0.06837
1939     21     0.07993
1939     22     0.08654
1939     23     0.09397
1939     24     0.10002
1939     25     0.10403
1939     26     0.10482
1939     27     0.10505
1939     28     0.10175
1939     29     0.10252
1939     30     0.09456
1939     31     0.08954
1939     32     0.08716
1939     33     0.07905
1939     34     0.07383
1939     35     0.06894
1939     36     0.06152
1939     37     0.05232
1939     38     0.04584
1939     39     0.04014
1939     40     0.03502
1939     41     0.02738
1939     42     0.02010
1939     43     0.01499
1939     44     0.00885
1939     45     0.00597
1939     46     0.00330
1939     47     0.00144
1939     48     0.00054
1939     49     0.00010
1939     50     0.00005
1939     51     0.00000
1939     52     0.00000
1939     53     0.00000
1939     54     0.00000
1939     55+    0.00000
1940     12-    0.00002
1940     13     0.00004
1940     14     0.00023
1940     15     0.00088
1940     16     0.00528
1940     17     0.01507
1940     18     0.03101
1940     19     0.05033
1940     20     0.06730
1940     21     0.08171
1940     22     0.09178
1940     23     0.09495
1940     24     0.09995
1940     25     0.10392
1940     26     0.10778
1940     27     0.10379
1940     28     0.10017
1940     29     0.09707
1940     30     0.09290
1940     31     0.08654
1940     32     0.08246
1940     33     0.07377
1940     34     0.06960
1940     35     0.06452
1940     36     0.05820
1940     37     0.05051
1940     38     0.04526
1940     39     0.03887
1940     40     0.03256
1940     41     0.02503
1940     42     0.01961
1940     43     0.01375
1940     44     0.00940
1940     45     0.00567
1940     46     0.00235
1940     47     0.00128
1940     48     0.00049
1940     49     0.00015
1940     50     0.00005
1940     51     0.00000
1940     52     0.00000
1940     53     0.00000
1940     54     0.00000
1940     55+    0.00000
1941     12-    0.00000
1941     13     0.00000
1941     14     0.00015
1941     15     0.00074
1941     16     0.00464
1941     17     0.01310
1941     18     0.03102
1941     19     0.05071
1941     20     0.06781
1941     21     0.08332
1941     22     0.09250
1941     23     0.10292
1941     24     0.10910
1941     25     0.11017
1941     26     0.11188
1941     27     0.10992
1941     28     0.10555
1941     29     0.10379
1941     30     0.09569
1941     31     0.09165
1941     32     0.08327
1941     33     0.07980
1941     34     0.07142
1941     35     0.06733
1941     36     0.05852
1941     37     0.05364
1941     38     0.04709
1941     39     0.04033
1941     40     0.03293
1941     41     0.02591
1941     42     0.01879
1941     43     0.01323
1941     44     0.00920
1941     45     0.00447
1941     46     0.00238
1941     47     0.00095
1941     48     0.00041
1941     49     0.00005
1941     50     0.00002
1941     51     0.00003
1941     52     0.00000
1941     53     0.00000
1941     54     0.00000
1941     55+    0.00000
1942     12-    0.00000
1942     13     0.00000
1942     14     0.00009
1942     15     0.00100
1942     16     0.00427
1942     17     0.01383
1942     18     0.03066
1942     19     0.05099
1942     20     0.07184
1942     21     0.08850
1942     22     0.10478
1942     23     0.11328
1942     24     0.11819
1942     25     0.12417
1942     26     0.12583
1942     27     0.12654
1942     28     0.12800
1942     29     0.12130
1942     30     0.11585
1942     31     0.10723
1942     32     0.10252
1942     33     0.09326
1942     34     0.08610
1942     35     0.08189
1942     36     0.07360
1942     37     0.05981
1942     38     0.05588
1942     39     0.04239
1942     40     0.03714
1942     41     0.02903
1942     42     0.02206
1942     43     0.01419
1942     44     0.00812
1942     45     0.00579
1942     46     0.00318
1942     47     0.00085
1942     48     0.00048
1942     49     0.00017
1942     50     0.00005
1942     51     0.00000
1942     52     0.00000
1942     53     0.00000
1942     54     0.00000
1942     55+    0.00000
1943     12-    0.00000
1943     13     0.00000
1943     14     0.00018
1943     15     0.00081
1943     16     0.00507
1943     17     0.01614
1943     18     0.03505
1943     19     0.06006
1943     20     0.07900
1943     21     0.10114
1943     22     0.11155
1943     23     0.12720
1943     24     0.13171
1943     25     0.13876
1943     26     0.13586
1943     27     0.14035
1943     28     0.13740
1943     29     0.13056
1943     30     0.12901
1943     31     0.12103
1943     32     0.11054
1943     33     0.10370
1943     34     0.09494
1943     35     0.08841
1943     36     0.07878
1943     37     0.06752
1943     38     0.05765
1943     39     0.05072
1943     40     0.03961
1943     41     0.03038
1943     42     0.02312
1943     43     0.01577
1943     44     0.00989
1943     45     0.00517
1943     46     0.00260
1943     47     0.00123
1943     48     0.00044
1943     49     0.00024
1943     50     0.00002
1943     51     0.00000
1943     52     0.00000
1943     53     0.00000
1943     54     0.00000
1943     55+    0.00000
1944     12-    0.00000
1944     13     0.00005
1944     14     0.00009
1944     15     0.00119
1944     16     0.00690
1944     17     0.02147
1944     18     0.04529
1944     19     0.06681
1944     20     0.08971
1944     21     0.11028
1944     22     0.12351
1944     23     0.13576
1944     24     0.14470
1944     25     0.15105
1944     26     0.14582
1944     27     0.14830
1944     28     0.14723
1944     29     0.14169
1944     30     0.13389
1944     31     0.12871
1944     32     0.12018
1944     33     0.10951
1944     34     0.10190
1944     35     0.09246
1944     36     0.08275
1944     37     0.07400
1944     38     0.06292
1944     39     0.05035
1944     40     0.04195
1944     41     0.03325
1944     42     0.02282
1944     43     0.01511
1944     44     0.01047
1944     45     0.00533
1944     46     0.00237
1944     47     0.00110
1944     48     0.00053
1944     49     0.00016
1944     50     0.00002
1944     51     0.00000
1944     52     0.00000
1944     53     0.00000
1944     54     0.00000
1944     55+    0.00000
1945     12-    0.00002
1945     13     0.00000
1945     14     0.00014
1945     15     0.00158
1945     16     0.00797
1945     17     0.02451
1945     18     0.04795
1945     19     0.07469
1945     20     0.09598
1945     21     0.11552
1945     22     0.12804
1945     23     0.13797
1945     24     0.14330
1945     25     0.14788
1945     26     0.15258
1945     27     0.15120
1945     28     0.14348
1945     29     0.14120
1945     30     0.13152
1945     31     0.12650
1945     32     0.11731
1945     33     0.10724
1945     34     0.10090
1945     35     0.08962
1945     36     0.08110
1945     37     0.07136
1945     38     0.06173
1945     39     0.05246
1945     40     0.04352
1945     41     0.03303
1945     42     0.02253
1945     43     0.01646
1945     44     0.00948
1945     45     0.00505
1945     46     0.00233
1945     47     0.00095
1945     48     0.00032
1945     49     0.00007
1945     50     0.00002
1945     51     0.00000
1945     52     0.00000
1945     53     0.00000
1945     54     0.00000
1945     55+    0.00000
1946     12-    0.00003
1946     13     0.00002
1946     14     0.00022
1946     15     0.00111
1946     16     0.00804
1946     17     0.02498
1946     18     0.05163
1946     19     0.07791
1946     20     0.10039
1946     21     0.11458
1946     22     0.12911
1946     23     0.13389
1946     24     0.14662
1946     25     0.14663
1946     26     0.14916
1946     27     0.14616
1946     28     0.14183
1946     29     0.13792
1946     30     0.12793
1946     31     0.12082
1946     32     0.11252
1946     33     0.10301
1946     34     0.09666
1946     35     0.08510
1946     36     0.07979
1946     37     0.06889
1946     38     0.05765
1946     39     0.04992
1946     40     0.04209
1946     41     0.03119
1946     42     0.02259
1946     43     0.01491
1946     44     0.00955
1946     45     0.00542
1946     46     0.00272
1946     47     0.00129
1946     48     0.00033
1946     49     0.00018
1946     50     0.00000
1946     51     0.00000
1946     52     0.00000
1946     53     0.00000
1946     54     0.00000
1946     55+    0.00000
1947     12-    0.00000
1947     13     0.00000
1947     14     0.00012
1947     15     0.00143
1947     16     0.00789
1947     17     0.02593
1947     18     0.05410
1947     19     0.08273
1947     20     0.10410
1947     21     0.11968
1947     22     0.12925
1947     23     0.14001
1947     24     0.14287
1947     25     0.14557
1947     26     0.14295
1947     27     0.14180
1947     28     0.13680
1947     29     0.13064
1947     30     0.12244
1947     31     0.11453
1947     32     0.10627
1947     33     0.09731
1947     34     0.08776
1947     35     0.08075
1947     36     0.07334
1947     37     0.06419
1947     38     0.05661
1947     39     0.04760
1947     40     0.03856
1947     41     0.03051
1947     42     0.02220
1947     43     0.01441
1947     44     0.00893
1947     45     0.00524
1947     46     0.00285
1947     47     0.00104
1947     48     0.00035
1947     49     0.00011
1947     50     0.00011
1947     51     0.00000
1947     52     0.00000
1947     53     0.00000
1947     54     0.00000
1947     55+    0.00000
1948     12-    0.00000
1948     13     0.00002
1948     14     0.00013
1948     15     0.00128
1948     16     0.00967
1948     17     0.02915
1948     18     0.05594
1948     19     0.08299
1948     20     0.10430
1948     21     0.12248
1948     22     0.13111
1948     23     0.13619
1948     24     0.14375
1948     25     0.14572
1948     26     0.14189
1948     27     0.13704
1948     28     0.13659
1948     29     0.12656
1948     30     0.11858
1948     31     0.11052
1948     32     0.10326
1948     33     0.09696
1948     34     0.08722
1948     35     0.07916
1948     36     0.07144
1948     37     0.06090
1948     38     0.05410
1948     39     0.04487
1948     40     0.03691
1948     41     0.03035
1948     42     0.02232
1948     43     0.01497
1948     44     0.00891
1948     45     0.00463
1948     46     0.00250
1948     47     0.00145
1948     48     0.00041
1948     49     0.00009
1948     50     0.00004
1948     51     0.00000
1948     52     0.00000
1948     53     0.00000
1948     54     0.00000
1948     55+    0.00000
1949     12-    0.00000
1949     13     0.00000
1949     14     0.00025
1949     15     0.00153
1949     16     0.01010
1949     17     0.03147
1949     18     0.05776
1949     19     0.08034
1949     20     0.10505
1949     21     0.11700
1949     22     0.12850
1949     23     0.13248
1949     24     0.13705
1949     25     0.13798
1949     26     0.14275
1949     27     0.13566
1949     28     0.12864
1949     29     0.12709
1949     30     0.11462
1949     31     0.10670
1949     32     0.09710
1949     33     0.09029
1949     34     0.08173
1949     35     0.07400
1949     36     0.06732
1949     37     0.06009
1949     38     0.04996
1949     39     0.04222
1949     40     0.03390
1949     41     0.02731
1949     42     0.01943
1949     43     0.01333
1949     44     0.00818
1949     45     0.00486
1949     46     0.00230
1949     47     0.00116
1949     48     0.00037
1949     49     0.00006
1949     50     0.00000
1949     51     0.00000
1949     52     0.00000
1949     53     0.00000
1949     54     0.00000
1949     55+    0.00000
1950     12-    0.00000
1950     13     0.00005
1950     14     0.00027
1950     15     0.00194
1950     16     0.01024
1950     17     0.03088
1950     18     0.05857
1950     19     0.08524
1950     20     0.10606
1950     21     0.11964
1950     22     0.12777
1950     23     0.13547
1950     24     0.13470
1950     25     0.13581
1950     26     0.13228
1950     27     0.13020
1950     28     0.12605
1950     29     0.11466
1950     30     0.11091
1950     31     0.09891
1950     32     0.09111
1950     33     0.08452
1950     34     0.07547
1950     35     0.06981
1950     36     0.06296
1950     37     0.05335
1950     38     0.04618
1950     39     0.03975
1950     40     0.03055
1950     41     0.02346
1950     42     0.01644
1950     43     0.01207
1950     44     0.00739
1950     45     0.00382
1950     46     0.00201
1950     47     0.00109
1950     48     0.00035
1950     49     0.00010
1950     50     0.00002
1950     51     0.00002
1950     52     0.00002
1950     53     0.00000
1950     54     0.00000
1950     55+    0.00000
1951     12-    0.00000
1951     13     0.00000
1951     14     0.00031
1951     15     0.00149
1951     16     0.01067
1951     17     0.03059
1951     18     0.05932
1951     19     0.08528
1951     20     0.10525
1951     21     0.11857
1951     22     0.12570
1951     23     0.13244
1951     24     0.12771
1951     25     0.13406
1951     26     0.13242
1951     27     0.12714
1951     28     0.11845
1951     29     0.11067
1951     30     0.10368
1951     31     0.09594
1951     32     0.08694
1951     33     0.08041
1951     34     0.07024
1951     35     0.06458
1951     36     0.05714
1951     37     0.05050
1951     38     0.04348
1951     39     0.03353
1951     40     0.02912
1951     41     0.02284
1951     42     0.01587
1951     43     0.01059
1951     44     0.00684
1951     45     0.00395
1951     46     0.00239
1951     47     0.00062
1951     48     0.00026
1951     49     0.00006
1951     50     0.00004
1951     51     0.00000
1951     52     0.00000
1951     53     0.00000
1951     54     0.00000
1951     55+    0.00000
1952     12-    0.00002
1952     13     0.00004
1952     14     0.00007
1952     15     0.00162
1952     16     0.01001
1952     17     0.03272
1952     18     0.06040
1952     19     0.08358
1952     20     0.10772
1952     21     0.11949
1952     22     0.12907
1952     23     0.13785
1952     24     0.13869
1952     25     0.13894
1952     26     0.13529
1952     27     0.12876
1952     28     0.12065
1952     29     0.11459
1952     30     0.10445
1952     31     0.09469
1952     32     0.08615
1952     33     0.07652
1952     34     0.07046
1952     35     0.06283
1952     36     0.05616
1952     37     0.04800
1952     38     0.04217
1952     39     0.03412
1952     40     0.02750
1952     41     0.02194
1952     42     0.01593
1952     43     0.01085
1952     44     0.00676
1952     45     0.00347
1952     46     0.00184
1952     47     0.00089
1952     48     0.00034
1952     49     0.00010
1952     50     0.00000
1952     51     0.00002
1952     52     0.00000
1952     53     0.00000
1952     54     0.00000
1952     55+    0.00000
1953     12-    0.00000
1953     13     0.00000
1953     14     0.00017
1953     15     0.00183
1953     16     0.01012
1953     17     0.03372
1953     18     0.06076
1953     19     0.08901
1953     20     0.11080
1953     21     0.12552
1953     22     0.13142
1953     23     0.13709
1953     24     0.13915
1953     25     0.14000
1953     26     0.13963
1953     27     0.13207
1953     28     0.12422
1953     29     0.11850
1953     30     0.10459
1953     31     0.09638
1953     32     0.08656
1953     33     0.07554
1953     34     0.06846
1953     35     0.06353
1953     36     0.05482
1953     37     0.04906
1953     38     0.04137
1953     39     0.03369
1953     40     0.02698
1953     41     0.02146
1953     42     0.01586
1953     43     0.01025
1953     44     0.00650
1953     45     0.00320
1953     46     0.00168
1953     47     0.00080
1953     48     0.00014
1953     49     0.00006
1953     50     0.00000
1953     51     0.00002
1953     52     0.00000
1953     53     0.00000
1953     54     0.00000
1953     55+    0.00000
1954     12-    0.00002
1954     13     0.00000
1954     14     0.00009
1954     15     0.00148
1954     16     0.01042
1954     17     0.03156
1954     18     0.05749
1954     19     0.08749
1954     20     0.10772
1954     21     0.11893
1954     22     0.13128
1954     23     0.13605
1954     24     0.13681
1954     25     0.13498
1954     26     0.13408
1954     27     0.12864
1954     28     0.11841
1954     29     0.10985
1954     30     0.10332
1954     31     0.09464
1954     32     0.08499
1954     33     0.07586
1954     34     0.06690
1954     35     0.06007
1954     36     0.05328
1954     37     0.04589
1954     38     0.03775
1954     39     0.03265
1954     40     0.02533
1954     41     0.01990
1954     42     0.01390
1954     43     0.00923
1954     44     0.00587
1954     45     0.00330
1954     46     0.00146
1954     47     0.00074
1954     48     0.00016
1954     49     0.00008
1954     50     0.00002
1954     51     0.00000
1954     52     0.00000
1954     53     0.00000
1954     54     0.00000
1954     55+    0.00000
1955     12-    0.00000
1955     13     0.00002
1955     14     0.00024
1955     15     0.00149
1955     16     0.01045
1955     17     0.03247
1955     18     0.06078
1955     19     0.08936
1955     20     0.11265
1955     21     0.12461
1955     22     0.13698
1955     23     0.14562
1955     24     0.14509
1955     25     0.14317
1955     26     0.13990
1955     27     0.13461
1955     28     0.12587
1955     29     0.11723
1955     30     0.10506
1955     31     0.09607
1955     32     0.08502
1955     33     0.07584
1955     34     0.06822
1955     35     0.05943
1955     36     0.05158
1955     37     0.04335
1955     38     0.03804
1955     39     0.03246
1955     40     0.02470
1955     41     0.01858
1955     42     0.01395
1955     43     0.00893
1955     44     0.00546
1955     45     0.00352
1955     46     0.00159
1955     47     0.00066
1955     48     0.00025
1955     49     0.00012
1955     50     0.00000
1955     51     0.00000
1955     52     0.00000
1955     53     0.00000
1955     54     0.00000
1955     55+    0.00000
1956     12-    0.00000
1956     13     0.00002
1956     14     0.00012
1956     15     0.00160
1956     16     0.01132
1956     17     0.03325
1956     18     0.06203
1956     19     0.09002
1956     20     0.11200
1956     21     0.13174
1956     22     0.13642
1956     23     0.14478
1956     24     0.14809
1956     25     0.14881
1956     26     0.14448
1956     27     0.13789
1956     28     0.12973
1956     29     0.11681
1956     30     0.10932
1956     31     0.09722
1956     32     0.08862
1956     33     0.07598
1956     34     0.06808
1956     35     0.05973
1956     36     0.05247
1956     37     0.04330
1956     38     0.03563
1956     39     0.03141
1956     40     0.02477
1956     41     0.01878
1956     42     0.01250
1956     43     0.00900
1956     44     0.00505
1956     45     0.00293
1956     46     0.00142
1956     47     0.00050
1956     48     0.00015
1956     49     0.00004
1956     50     0.00002
1956     51     0.00000
1956     52     0.00000
1956     53     0.00000
1956     54     0.00000
1956     55+    0.00000
1957     12-    0.00000
1957     13     0.00002
1957     14     0.00016
1957     15     0.00210
1957     16     0.01138
1957     17     0.03344
1957     18     0.06131
1957     19     0.08936
1957     20     0.10828
1957     21     0.12452
1957     22     0.14030
1957     23     0.14590
1957     24     0.15100
1957     25     0.14860
1957     26     0.14696
1957     27     0.13923
1957     28     0.13055
1957     29     0.12035
1957     30     0.11056
1957     31     0.09612
1957     32     0.08639
1957     33     0.07636
1957     34     0.06816
