"LocID","Year","age","asfr"
1,1765,15,0.0124138848920863
1,1765,16,0.0159086330935252
1,1765,17,0.0187085611510791
1,1765,18,0.0230969784172662
1,1765,19,0.0388142446043165
1,1765,20,0.0661077697841727
1,1765,21,0.0963487769784173
1,1765,22,0.126853956834532
1,1765,23,0.154437625899281
1,1765,24,0.178127841726619
1,1765,25,0.196869352517986
1,1765,26,0.211333381294964
1,1765,27,0.225558489208633
1,1765,28,0.239648345323741
1,1765,29,0.250035899280576
1,1765,30,0.255720791366906
1,1765,31,0.255774244604317
1,1765,32,0.250580647482014
1,1765,33,0.24268035971223
1,1765,34,0.232618992805755
1,1765,35,0.220307769784173
1,1765,36,0.205965467625899
1,1765,37,0.19071
1,1765,38,0.174725755395683
1,1765,39,0.157668345323741
1,1765,40,0.139443381294964
1,1765,41,0.119911942446043
1,1765,42,0.0992484172661871
1,1765,43,0.0782752517985612
1,1765,44,0.0576052517985612
1,1765,45,0.0390312230215827
1,1765,46,0.0233115827338129
1,1765,47,0.0120159712230216
1,1765,48,0.00520597122302158
1,1765,49,0.00155158273381295
1,1765,50,0
1,1766,15,0.0124527338129496
1,1766,16,0.015964964028777
1,1766,17,0.0186541726618705
1,1766,18,0.0227667625899281
1,1766,19,0.038056690647482
1,1766,20,0.0648354676258993
1,1766,21,0.0947365467625899
1,1766,22,0.125113525179856
1,1766,23,0.152673884892086
1,1766,24,0.176426258992806
1,1766,25,0.195332877697842
1,1766,26,0.210057194244604
1,1766,27,0.224583381294964
1,1766,28,0.238991798561151
1,1766,29,0.249664892086331
1,1766,30,0.255588705035971
1,1766,31,0.255826690647482
1,1766,32,0.250767122302158
1,1766,33,0.242963956834532
1,1766,34,0.232958920863309
1,1766,35,0.220655467625899
1,1766,36,0.206280143884892
1,1766,37,0.19098
1,1766,38,0.174943309352518
1,1766,39,0.157821798561151
1,1766,40,0.139517194244604
1,1766,41,0.119931366906475
1,1766,42,0.0992425899280576
1,1766,43,0.0782577697841727
1,1766,44,0.0575877697841727
1,1766,45,0.0390234532374101
1,1766,46,0.0233174100719424
1,1766,47,0.0120256834532374
1,1766,48,0.00521568345323741
1,1766,49,0.00155741007194245
1,1766,50,0
1,1767,15,0.0123653237410072
1,1767,16,0.0158389208633094
1,1767,17,0.0184659712230216
1,1767,18,0.0224602877697842
1,1767,19,0.0374804316546763
1,1767,20,0.063856690647482
1,1767,21,0.093401654676259
1,1767,22,0.123492877697842
1,1767,23,0.150764460431655
1,1767,24,0.17422071942446
1,1767,25,0.192871582733813
1,1767,26,0.207391079136691
1,1767,27,0.221754316546763
1,1767,28,0.236045323741007
1,1767,29,0.246670503597122
1,1767,30,0.252624964028777
1,1767,31,0.252998920863309
1,1767,32,0.248173741007194
1,1767,33,0.240646834532374
1,1767,34,0.230936618705036
1,1767,35,0.218913956834532
1,1767,36,0.204798057553957
1,1767,37,0.189728417266187
1,1767,38,0.173886402877698
1,1767,39,0.156920935251799
1,1767,40,0.138736330935252
1,1767,41,0.119265539568345
1,1767,42,0.0986939568345324
1,1767,43,0.0778161870503597
1,1767,44,0.0572454676258993
1,1767,45,0.0387793525179856
1,1767,46,0.02317
1,1767,47,0.0119490647482014
1,1767,48,0.00518330935251798
1,1767,49,0.00154812949640288
1,1767,50,0
1,1768,15,0.0121769064748201
1,1768,16,0.0155669784172662
1,1768,17,0.0181707194244604
1,1768,18,0.0221728057553957
1,1768,19,0.0370492086330935
1,1768,20,0.0631127338129496
1,1768,21,0.0922886330935252
1,1768,22,0.121968057553957
1,1768,23,0.148738489208633
1,1768,24,0.171612014388489
1,1768,25,0.189670431654676
1,1768,26,0.203613021582734
1,1768,27,0.217442086330935
1,1768,28,0.23126690647482
1,1768,29,0.241577410071942
1,1768,30,0.247395899280576
1,1768,31,0.247866978417266
1,1768,32,0.243356474820144
1,1768,33,0.236249136690647
1,1768,34,0.227024532374101
1,1768,35,0.215501079136691
1,1768,36,0.201878561151079
1,1768,37,0.187259568345324
1,1768,38,0.171809928057554
1,1768,39,0.155176618705036
1,1768,40,0.137271726618705
1,1768,41,0.118051510791367
1,1768,42,0.0977110791366907
1,1768,43,0.0770353237410072
1,1768,44,0.056643309352518
1,1768,45,0.0383461870503597
1,1768,46,0.0229
1,1768,47,0.011803381294964
1,1768,48,0.00511726618705036
1,1768,49,0.00152676258992806
1,1768,50,0
1,1769,15,0.0119884892086331
1,1769,16,0.015295035971223
1,1769,17,0.0178754676258993
1,1769,18,0.0218853237410072
1,1769,19,0.0366179856115108
1,1769,20,0.0623687769784173
1,1769,21,0.0911756115107914
1,1769,22,0.120443237410072
1,1769,23,0.146712517985611
1,1769,24,0.169003309352518
1,1769,25,0.18646928057554
1,1769,26,0.199834964028777
1,1769,27,0.213129856115108
1,1769,28,0.226488489208633
1,1769,29,0.236484316546763
1,1769,30,0.242166834532374
1,1769,31,0.242735035971223
1,1769,32,0.238539208633094
1,1769,33,0.231851438848921
1,1769,34,0.223112446043165
1,1769,35,0.212088201438849
1,1769,36,0.198959064748201
1,1769,37,0.18479071942446
1,1769,38,0.16973345323741
1,1769,39,0.153432302158273
1,1769,40,0.135807122302158
1,1769,41,0.116837482014388
1,1769,42,0.0967282014388489
1,1769,43,0.0762544604316547
1,1769,44,0.0560411510791367
1,1769,45,0.0379130215827338
1,1769,46,0.02263
1,1769,47,0.0116576978417266
1,1769,48,0.00505122302158273
1,1769,49,0.00150539568345324
1,1769,50,0
1,1770,15,0.011800071942446
1,1770,16,0.0150230935251799
1,1770,17,0.0175802158273381
1,1770,18,0.0215978417266187
1,1770,19,0.0361867625899281
1,1770,20,0.0616248201438849
1,1770,21,0.0900625899280575
1,1770,22,0.118918417266187
1,1770,23,0.14468654676259
1,1770,24,0.166394604316547
1,1770,25,0.183268129496403
1,1770,26,0.19605690647482
1,1770,27,0.208817625899281
1,1770,28,0.221710071942446
1,1770,29,0.231391223021583
1,1770,30,0.236937769784173
1,1770,31,0.23760309352518
1,1770,32,0.233721942446043
1,1770,33,0.227453741007194
1,1770,34,0.21920035971223
1,1770,35,0.208675323741007
1,1770,36,0.196039568345324
1,1770,37,0.182321870503597
1,1770,38,0.167656978417266
1,1770,39,0.151687985611511
1,1770,40,0.134342517985612
1,1770,41,0.11562345323741
1,1770,42,0.0957453237410072
1,1770,43,0.0754735971223022
1,1770,44,0.0554389928057554
1,1770,45,0.0374798561151079
1,1770,46,0.02236
1,1770,47,0.0115120143884892
1,1770,48,0.00498517985611511
1,1770,49,0.00148402877697842
1,1770,50,0
1,1771,15,0.011611654676259
1,1771,16,0.0147511510791367
1,1771,17,0.017284964028777
1,1771,18,0.0213103597122302
1,1771,19,0.0357555395683453
1,1771,20,0.0608808633093525
1,1771,21,0.0889495683453237
1,1771,22,0.117393597122302
1,1771,23,0.142660575539568
1,1771,24,0.163785899280576
1,1771,25,0.180066978417266
1,1771,26,0.192278848920863
1,1771,27,0.204505395683453
1,1771,28,0.216931654676259
1,1771,29,0.226298129496403
1,1771,30,0.231708705035971
1,1771,31,0.232471151079137
1,1771,32,0.228904676258993
1,1771,33,0.223056043165468
1,1771,34,0.215288273381295
1,1771,35,0.205262446043165
1,1771,36,0.193120071942446
1,1771,37,0.179853021582734
1,1771,38,0.165580503597122
1,1771,39,0.149943669064748
1,1771,40,0.132877913669065
1,1771,41,0.114409424460432
1,1771,42,0.0947624460431655
1,1771,43,0.0746927338129496
1,1771,44,0.0548368345323741
1,1771,45,0.037046690647482
1,1771,46,0.02209
1,1771,47,0.0113663309352518
1,1771,48,0.00491913669064748
1,1771,49,0.0014626618705036
1,1771,50,0
1,1772,15,0.0116630215827338
1,1772,16,0.014763309352518
1,1772,17,0.0172247482014388
1,1772,18,0.0211589928057554
1,1772,19,0.0355324460431655
1,1772,20,0.0606093525179856
1,1772,21,0.0886207913669065
1,1772,22,0.116986978417266
1,1772,23,0.142124748201439
1,1772,24,0.163073309352518
1,1772,25,0.179163165467626
1,1772,26,0.191185107913669
1,1772,27,0.203246258992806
1,1772,28,0.215544244604317
1,1772,29,0.224851654676259
1,1772,30,0.230279784172662
1,1772,31,0.231145683453237
1,1772,32,0.22775618705036
1,1772,33,0.222108705035971
1,1772,34,0.214554316546763
1,1772,35,0.204749928057554
1,1772,36,0.192831079136691
1,1772,37,0.179755899280576
1,1772,38,0.165637553956835
1,1772,39,0.150123956834532
1,1772,40,0.133149568345324
1,1772,41,0.114725899280576
1,1772,42,0.0950782014388489
1,1772,43,0.0749746762589928
1,1772,44,0.0550576978417266
1,1772,45,0.0372007194244604
1,1772,46,0.022181654676259
1,1772,47,0.0114137410071942
1,1772,48,0.00494093525179856
1,1772,49,0.00147057553956835
1,1772,50,0
1,1773,15,0.0120631654676259
1,1773,16,0.0151887050359712
1,1773,17,0.0175064028776978
1,1773,18,0.0212056115107914
1,1773,19,0.0356120863309352
1,1773,20,0.061025035971223
1,1773,21,0.0894327338129496
1,1773,22,0.118206834532374
1,1773,23,0.143756402877698
1,1773,24,0.165118705035971
1,1773,25,0.181600935251799
1,1773,26,0.193995827338129
1,1773,27,0.206427985611511
1,1773,28,0.219089208633094
1,1773,29,0.228709352517986
1,1773,30,0.234378345323741
1,1773,31,0.23535690647482
1,1773,32,0.231944100719424
1,1773,33,0.226180071942446
1,1773,34,0.21844309352518
1,1773,35,0.208456115107914
1,1773,36,0.196368273381295
1,1773,37,0.183108561151079
1,1773,38,0.168797913669065
1,1773,39,0.153103669064748
1,1773,40,0.135946690647482
1,1773,41,0.117268561151079
1,1773,42,0.0972828776978417
1,1773,43,0.0768025179856115
1,1773,44,0.0564756834532374
1,1773,45,0.0382088489208633
1,1773,46,0.0227993525179856
1,1773,47,0.0117420143884892
1,1773,48,0.0050905035971223
1,1773,49,0.00152107913669065
1,1773,50,0
1,1774,15,0.012463309352518
1,1774,16,0.0156141007194245
1,1774,17,0.0177880575539568
1,1774,18,0.0212522302158273
1,1774,19,0.035691726618705
1,1774,20,0.0614407194244604
1,1774,21,0.0902446762589928
1,1774,22,0.119426690647482
1,1774,23,0.145388057553957
1,1774,24,0.167164100719424
1,1774,25,0.184038705035971
1,1774,26,0.19680654676259
1,1774,27,0.209609712230216
1,1774,28,0.222634172661871
1,1774,29,0.232567050359712
1,1774,30,0.23847690647482
1,1774,31,0.239568129496403
1,1774,32,0.236132014388489
1,1774,33,0.230251438848921
1,1774,34,0.222331870503597
1,1774,35,0.212162302158273
1,1774,36,0.199905467625899
1,1774,37,0.186461223021583
1,1774,38,0.171958273381295
1,1774,39,0.156083381294964
1,1774,40,0.13874381294964
1,1774,41,0.119811223021583
1,1774,42,0.0994875539568345
1,1774,43,0.0786303597122302
1,1774,44,0.0578936690647482
1,1774,45,0.0392169784172662
1,1774,46,0.0234170503597122
1,1774,47,0.0120702877697842
1,1774,48,0.00524007194244604
1,1774,49,0.00157158273381295
1,1774,50,0
1,1775,15,0.0128634532374101
1,1775,16,0.0160394964028777
1,1775,17,0.0180697122302158
1,1775,18,0.0212988489208633
1,1775,19,0.0357713669064748
1,1775,20,0.0618564028776978
1,1775,21,0.091056618705036
1,1775,22,0.12064654676259
1,1775,23,0.147019712230216
1,1775,24,0.169209496402878
1,1775,25,0.186476474820144
1,1775,26,0.19961726618705
1,1775,27,0.212791438848921
1,1775,28,0.226179136690647
1,1775,29,0.236424748201439
1,1775,30,0.242575467625899
1,1775,31,0.243779352517986
1,1775,32,0.240319928057554
